# time (ns)  RMSD_mdmat_previous RMSD_mdmat_total
   1.0000    0.0209    0.0209
   2.0000    0.0227    0.0223
   3.0000    0.0233    0.0232
   4.0000    0.0215    0.0246
   5.0000    0.0211    0.0251
   6.0000    0.0230    0.0251
   7.0000    0.0215    0.0252
   8.0000    0.0198    0.0238
   9.0000    0.0197    0.0245
  10.0000    0.0195    0.0244
  11.0000    0.0211    0.0245
  12.0000    0.0200    0.0241
  13.0000    0.0211    0.0256
  14.0000    0.0216    0.0250
  15.0000    0.0214    0.0244
  16.0000    0.0208    0.0250
  17.0000    0.0216    0.0253
  18.0000    0.0222    0.0265
  19.0000    0.0210    0.0271
  20.0000    0.0216    0.0268
  21.0000    0.0196    0.0242
  22.0000    0.0191    0.0271
  23.0000    0.0201    0.0260
  24.0000    0.0187    0.0274
  25.0000    0.0226    0.0279
  26.0000    0.0208    0.0270
  27.0000    0.0210    0.0270
  28.0000    0.0189    0.0257
  29.0000    0.0193    0.0258
  30.0000    0.0194    0.0255
  31.0000    0.0190    0.0266
  32.0000    0.0208    0.0248
  33.0000    0.0208    0.0255
  34.0000    0.0202    0.0272
  35.0000    0.0200    0.0255
  36.0000    0.0199    0.0260
  37.0000    0.0209    0.0256
  38.0000    0.0198    0.0257
  39.0000    0.0196    0.0268
  40.0000    0.0203    0.0276
  41.0000    0.0213    0.0262
  42.0000    0.0222    0.0266
  43.0000    0.0213    0.0268
  44.0000    0.0218    0.0274
  45.0000    0.0212    0.0273
  46.0000    0.0193    0.0265
  47.0000    0.0191    0.0267
  48.0000    0.0214    0.0269
  49.0000    0.0200    0.0277
  50.0000    0.0213    0.0267
  51.0000    0.0195    0.0253
  52.0000    0.0209    0.0266
  53.0000    0.0201    0.0275
  54.0000    0.0189    0.0269
  55.0000    0.0211    0.0265
  56.0000    0.0216    0.0269
  57.0000    0.0212    0.0260
  58.0000    0.0205    0.0269
  59.0000    0.0214    0.0255
  60.0000    0.0183    0.0245
  61.0000    0.0198    0.0251
  62.0000    0.0200    0.0255
  63.0000    0.0201    0.0255
  64.0000    0.0201    0.0243
  65.0000    0.0197    0.0257
  66.0000    0.0205    0.0242
  67.0000    0.0194    0.0254
  68.0000    0.0196    0.0257
  69.0000    0.0186    0.0264
  70.0000    0.0199    0.0260
  71.0000    0.0196    0.0265
  72.0000    0.0201    0.0264
  73.0000    0.0210    0.0270
  74.0000    0.0200    0.0282
  75.0000    0.0201    0.0273
  76.0000    0.0176    0.0265
  77.0000    0.0203    0.0268
  78.0000    0.0188    0.0257
  79.0000    0.0200    0.0266
  80.0000    0.0200    0.0271
  81.0000    0.0196    0.0261
  82.0000    0.0208    0.0263
  83.0000    0.0191    0.0265
  84.0000    0.0202    0.0272
  85.0000    0.0199    0.0265
  86.0000    0.0200    0.0274
  87.0000    0.0204    0.0253
  88.0000    0.0181    0.0264
  89.0000    0.0197    0.0258
  90.0000    0.0185    0.0259
  91.0000    0.0184    0.0265
  92.0000    0.0207    0.0282
  93.0000    0.0184    0.0282
  94.0000    0.0204    0.0258
  95.0000    0.0206    0.0259
  96.0000    0.0195    0.0262
  97.0000    0.0203    0.0263
  98.0000    0.0198    0.0261
  99.0000    0.0198    0.0257
 100.0000    0.0219    0.0269
 101.0000    0.0205    0.0259
 102.0000    0.0208    0.0266
 103.0000    0.0192    0.0258
 104.0000    0.0204    0.0265
 105.0000    0.0209    0.0270
 106.0000    0.0225    0.0256
 107.0000    0.0195    0.0260
 108.0000    0.0195    0.0257
 109.0000    0.0198    0.0261
 110.0000    0.0191    0.0251
 111.0000    0.0188    0.0248
 112.0000    0.0197    0.0246
 113.0000    0.0173    0.0247
 114.0000    0.0190    0.0257
 115.0000    0.0194    0.0255
 116.0000    0.0198    0.0261
 117.0000    0.0191    0.0255
 118.0000    0.0186    0.0250
 119.0000    0.0193    0.0260
 120.0000    0.0195    0.0261
 121.0000    0.0204    0.0264
 122.0000    0.0197    0.0261
 123.0000    0.0214    0.0270
 124.0000    0.0205    0.0261
 125.0000    0.0203    0.0272
 126.0000    0.0212    0.0264
 127.0000    0.0218    0.0271
 128.0000    0.0209    0.0272
 129.0000    0.0185    0.0262
 130.0000    0.0199    0.0255
 131.0000    0.0191    0.0261
 132.0000    0.0205    0.0263
 133.0000    0.0214    0.0263
 134.0000    0.0220    0.0267
 135.0000    0.0202    0.0276
 136.0000    0.0200    0.0261
 137.0000    0.0193    0.0259
 138.0000    0.0202    0.0271
 139.0000    0.0203    0.0286
 140.0000    0.0188    0.0279
 141.0000    0.0193    0.0272
 142.0000    0.0195    0.0268
 143.0000    0.0207    0.0276
 144.0000    0.0192    0.0279
 145.0000    0.0193    0.0297
 146.0000    0.0190    0.0297
 147.0000    0.0201    0.0267
 148.0000    0.0180    0.0281
 149.0000    0.0177    0.0275
 150.0000    0.0176    0.0268
 151.0000    0.0186    0.0275
 152.0000    0.0189    0.0273
 153.0000    0.0175    0.0269
 154.0000    0.0187    0.0275
 155.0000    0.0184    0.0278
 156.0000    0.0191    0.0277
 157.0000    0.0198    0.0268
 158.0000    0.0193    0.0272
 159.0000    0.0189    0.0266
 160.0000    0.0199    0.0273
 161.0000    0.0198    0.0279
 162.0000    0.0188    0.0278
 163.0000    0.0196    0.0276
 164.0000    0.0215    0.0276
 165.0000    0.0197    0.0265
 166.0000    0.0181    0.0255
 167.0000    0.0202    0.0275
 168.0000    0.0224    0.0278
 169.0000    0.0198    0.0279
 170.0000    0.0181    0.0286
 171.0000    0.0210    0.0267
 172.0000    0.0196    0.0285
 173.0000    0.0184    0.0262
 174.0000    0.0200    0.0280
 175.0000    0.0208    0.0282
 176.0000    0.0192    0.0282
 177.0000    0.0191    0.0276
 178.0000    0.0187    0.0264
 179.0000    0.0189    0.0272
 180.0000    0.0195    0.0266
 181.0000    0.0221    0.0288
 182.0000    0.0205    0.0283
 183.0000    0.0218    0.0270
 184.0000    0.0204    0.0286
 185.0000    0.0210    0.0281
 186.0000    0.0192    0.0267
 187.0000    0.0202    0.0301
 188.0000    0.0199    0.0313
 189.0000    0.0202    0.0307
 190.0000    0.0199    0.0303
 191.0000    0.0186    0.0302
 192.0000    0.0202    0.0301
 193.0000    0.0189    0.0299
 194.0000    0.0190    0.0296
 195.0000    0.0184    0.0302
 196.0000    0.0199    0.0311
 197.0000    0.0221    0.0312
 198.0000    0.0188    0.0317
 199.0000    0.0187    0.0303
 200.0000    0.0217    0.0310
 201.0000    0.0211    0.0316
 202.0000    0.0202    0.0318
 203.0000    0.0212    0.0317
 204.0000    0.0187    0.0314
 205.0000    0.0202    0.0316
 206.0000    0.0196    0.0312
 207.0000    0.0216    0.0325
 208.0000    0.0196    0.0329
 209.0000    0.0194    0.0323
 210.0000    0.0194    0.0330
 211.0000    0.0203    0.0337
 212.0000    0.0197    0.0324
 213.0000    0.0193    0.0338
 214.0000    0.0206    0.0329
 215.0000    0.0205    0.0332
 216.0000    0.0197    0.0327
 217.0000    0.0205    0.0336
 218.0000    0.0204    0.0337
 219.0000    0.0212    0.0325
 220.0000    0.0199    0.0339
 221.0000    0.0224    0.0321
 222.0000    0.0219    0.0329
 223.0000    0.0214    0.0329
 224.0000    0.0221    0.0330
 225.0000    0.0221    0.0345
 226.0000    0.0211    0.0328
 227.0000    0.0198    0.0339
