Tetrahedral	Seesaw	V-trigonal-bipyramid
0,936	7,018	2,374
0,391	8,013	2,889
0,868	7,651	1,637
0,925	7,253	1,794
1,044	6,135	2,089
0,968	7,64	2,018
0,756	7,324	1,847
0,772	8,475	2,257
0,837	7,87	1,385
0,379	8,82	2,436
0,69	7,356	2,45
0,76	6,878	1,738
0,988	7,599	1,867
0,892	7,933	1,758
0,397	8,115	2,348
0,416	8,649	1,86
1,296	6,476	1,418
1,087	8,271	1,972
0,798	8,033	1,705
0,975	7,667	1,482
0,744	6,857	1,759
0,765	8,099	1,681
0,497	8,614	1,828
0,832	6,496	3,022
0,449	8,415	2,657
0,958	7,988	1,488
1,164	7,419	1,838
1,068	8,246	1,15
0,847	8,859	1,643
0,609	7,229	2,745
0,772	7,761	1,624
0,629	8,093	2,105
0,867	8,418	1,55
0,614	7,655	1,681
1,434	6,343	1,723
0,611	8,221	1,655
1,069	6,66	1,793
0,816	7,779	2,132
0,685	9,143	2,828
1,16	6,88	1,746
0,768	6,44	3,008
0,976	9,082	2,334
1,113	8,145	1,749
1,302	8,093	2,958
0,895	7,996	2,228
0,845	7,566	2,444
0,738	8,671	2,172
0,783	7,863	2,652
0,559	9,006	2,723
0,918	8,341	2,546
0,683	8,123	2,024
0,887	7,845	2,864
0,636	8,109	1,957
0,55	8,936	2,0
0,372	7,612	2,5
0,698	7,494	2,944
0,445	8,729	2,195
0,889	7,586	1,904
1,214	6,819	2,14
0,673	8,417	2,474
0,758	7,452	2,198
0,846	8,894	2,331
0,518	9,021	2,607
0,391	8,873	2,727
1,337	7,455	3,066
1,101	7,683	1,676
0,869	7,634	2,785
0,468	8,66	2,397
0,801	7,053	1,919
0,497	8,729	2,194
0,561	7,911	2,548
1,137	7,947	1,964
0,565	8,427	2,442
0,888	7,444	1,968
0,799	7,42	2,202
0,609	8,066	2,529
0,409	8,568	3,141
0,57	9,426	2,725
1,595	6,822	1,528
1,375	5,178	2,279
0,567	7,285	2,886
1,2	7,058	2,238
0,657	7,472	2,453
0,856	8,196	1,973
0,737	8,008	1,522
0,836	7,178	3,011
0,67	8,161	2,831
1,1	7,901	1,813
0,971	8,044	1,313
1,208	6,214	1,684
0,782	7,812	2,31
0,787	7,718	2,67
0,681	8,639	2,71
0,824	8,192	1,907
0,645	8,161	2,355
0,729	8,477	2,261
0,883	7,685	2,004
1,287	7,136	1,367
0,606	8,686	2,776
0,48	8,174	2,107
0,592	7,862	2,462
0,618	8,146	3,432
0,769	8,541	1,867
0,28	8,993	2,608
0,799	8,015	1,719
1,379	6,738	2,259
0,708	7,671	2,084
0,515	8,635	3,533
0,69	8,406	2,644
1,068	6,073	2,413
0,697	8,237	2,036
0,341	8,136	2,929
0,782	6,95	2,145
0,689	7,501	2,233
1,406	6,343	2,257
0,973	7,885	1,818
0,429	9,136	2,365
1,028	6,221	3,278
0,664	8,245	2,584
0,548	8,766	3,038
0,379	8,511	3,383
0,52	7,616	2,598
1,081	6,928	1,831
0,736	7,895	2,251
1,105	8,013	1,273
1,218	6,747	3,224
0,584	6,831	2,122
0,539	8,89	2,884
0,693	8,216	1,881
0,804	7,887	1,953
0,75	8,357	2,04
0,907	8,788	1,775
1,069	8,09	1,538
0,542	8,452	2,988
1,213	5,905	2,931
0,587	8,126	2,818
1,56	7,491	1,276
0,712	8,779	2,27
0,876	8,03	1,879
0,815	6,947	2,185
0,55	7,902	2,647
0,745	7,025	1,832
0,689	7,91	2,61
0,521	8,008	2,447
0,494	8,402	2,902
0,637	7,565	2,307
0,736	8,716	2,735
0,543	8,867	3,022
0,421	9,136	2,619
0,945	7,728	1,763
1,08	7,705	1,333
1,161	7,519	3,316
0,756	8,107	2,213
0,715	8,404	2,4
0,976	8,06	1,663
0,798	7,578	1,98
0,995	6,884	2,171
0,842	8,142	2,353
0,358	8,625	2,941
0,746	7,965	3,68
0,56	8,99	2,235
0,672	8,703	1,918
0,621	8,229	2,707
0,686	8,112	2,336
0,355	8,53	3,105
0,8	8,699	2,551
0,87	8,446	1,472
0,709	7,62	2,357
0,596	7,149	2,816
0,687	7,717	3,313
0,871	7,712	2,064
0,864	7,135	2,291
0,574	7,889	2,638
0,68	8,146	3,239
0,913	8,72	2,073
0,545	7,669	2,423
0,849	8,463	1,711
0,656	7,069	3,128
1,249	8,53	3,166
0,862	7,863	2,46
0,447	8,511	2,135
0,578	8,223	2,588
0,657	9,053	2,037
0,74	7,515	3,174
0,954	7,885	2,167
0,772	7,995	2,374
0,652	8,82	2,411
0,452	8,422	2,385
1,348	5,732	1,706
1,209	8,113	1,841
0,302	9,313	2,796
0,928	8,318	2,014
0,521	9,307	3,15
0,689	8,192	3,087
0,694	8,161	2,396
0,803	7,495	2,216
1,275	6,909	1,723
0,468	8,771	2,416
0,687	6,979	2,396
0,772	8,001	2,608
0,537	8,404	2,532
1,078	8,111	2,521
0,79	8,283	1,88
0,837	7,752	2,87
0,656	8,161	2,671
0,702	7,957	2,222
0,988	7,879	2,192
0,608	8,324	2,161
0,627	7,621	2,233
0,61	7,869	2,667
0,7	7,357	2,094
0,932	6,7	2,189
1,04	6,535	2,204
0,919	7,419	2,791
1,54	6,533	2,174
0,818	8,31	2,032
0,79	8,086	2,281
0,69	7,758	2,268
0,762	6,986	2,283
0,704	7,738	2,473
0,384	8,578	2,253
0,604	7,608	2,884
0,974	7,279	2,341
0,644	8,747	2,582
0,778	8,189	2,388
0,606	9,071	2,702
0,578	8,437	2,449
0,635	7,965	2,935
0,407	8,997	2,726
0,703	7,723	2,938
0,756	7,559	3,449
0,588	8,103	2,923
1,003	6,775	2,185
0,96	8,49	1,905
0,51	8,602	2,719
0,802	8,285	2,121
0,565	8,524	2,71
0,685	8,463	2,345
0,984	8,2	1,827
0,516	7,483	2,458
0,625	8,676	1,983
0,832	8,065	2,042
0,58	8,928	2,61
0,712	8,298	1,879
0,753	7,768	2,227
1,101	7,426	3,014
0,629	8,31	3,078
0,635	9,079	2,831
1,219	8,56	1,901
0,815	7,5	2,335
0,908	7,81	2,013
1,105	7,624	2,339
0,58	8,54	2,36
0,439	9,153	2,756
0,592	7,863	2,682
0,531	8,38	2,788
1,08	8,555	1,584
0,611	8,733	2,864
0,404	8,818	2,513
0,704	8,013	2,56
0,364	8,732	2,256
1,269	7,678	2,594
0,959	7,851	2,172
0,93	7,972	1,587
0,723	8,278	2,56
0,655	7,781	1,766
0,905	6,883	1,922
1,344	7,45	1,857
0,949	7,774	2,124
0,856	7,485	2,177
0,932	8,094	2,609
1,039	7,107	2,008
0,558	7,953	2,2
0,625	8,236	2,051
0,526	8,876	2,682
0,688	7,039	2,253
0,689	8,638	2,407
0,766	8,089	2,752
1,19	7,642	1,881
0,903	8,505	2,476
0,722	8,933	2,672
0,8	9,029	2,522
0,885	7,296	2,211
0,529	8,383	1,86
0,607	8,196	2,389
0,976	6,954	2,146
0,882	7,501	1,978
0,329	9,111	2,865
0,534	7,558	2,57
0,983	6,523	1,84
0,921	7,381	2,225
1,019	6,779	3,217
0,604	8,826	2,409
0,444	8,262	2,194
0,718	8,337	2,164
0,767	8,395	2,241
0,617	7,863	2,271
0,509	8,834	2,4
0,397	7,67	3,0
0,843	7,088	1,96
0,775	6,869	2,14
0,531	8,4	2,31
0,888	7,943	1,498
0,813	8,287	2,048
1,032	7,429	2,422
0,502	8,787	2,201
0,997	6,967	1,985
0,782	8,36	1,9
0,96	7,516	1,695
0,694	7,504	1,954
0,63	7,695	2,193
0,863	8,622	2,01
0,55	8,447	2,871
1,06	7,622	1,928
0,926	7,63	1,835
1,042	7,963	2,057
0,788	7,822	2,351
0,661	8,48	2,638
0,299	9,417	2,897
0,266	8,464	2,989
0,575	8,155	2,534
0,712	8,049	3,014
1,272	8,474	2,249
0,674	8,815	2,267
1,278	7,594	1,658
0,541	8,255	2,558
0,745	8,317	2,237
0,531	8,941	2,271
0,594	8,988	2,25
0,539	8,748	2,23
0,539	8,767	2,764
0,587	7,39	2,073
0,487	8,326	2,457
0,603	8,929	2,08
0,499	7,872	2,799
0,632	7,755	2,082
0,705	8,55	2,135
0,752	9,251	2,406
0,786	6,946	2,362
0,492	8,848	2,401
0,958	8,522	1,877
0,842	8,343	2,565
0,657	8,103	2,05
0,842	7,509	1,668
0,582	8,124	2,346
0,774	8,598	1,943
0,956	7,862	1,71
1,426	5,32	1,737
0,633	8,234	2,731
0,722	7,663	2,947
0,549	8,853	2,416
1,404	7,133	2,744
0,769	7,971	2,153
0,828	8,339	2,73
0,784	8,497	2,053
0,86	6,649	2,145
0,602	8,246	2,545
0,69	8,97	2,455
0,818	7,377	2,901
0,481	8,952	2,882
0,704	8,411	2,155
0,918	7,677	2,044
0,857	8,614	1,582
0,473	8,095	3,089
0,737	8,761	2,355
0,718	7,727	2,086
0,968	8,538	1,96
0,815	6,862	1,748
0,713	8,88	3,196
0,805	8,542	2,499
0,901	8,192	1,784
0,824	7,871	2,494
1,122	6,86	2,122
0,687	8,096	1,663
0,811	7,367	2,079
1,293	6,649	1,659
1,006	7,493	1,729
0,893	6,734	2,082
1,204	6,861	1,573
0,419	7,993	2,578
1,595	7,467	1,058
0,603	7,486	3,34
1,214	7,621	2,207
0,391	8,872	2,943
0,501	8,705	2,418
0,737	7,572	2,27
0,449	8,154	2,819
0,54	7,591	2,597
1,042	6,41	2,465
0,562	8,101	2,246
0,702	7,713	2,246
0,728	7,722	1,849
0,872	7,722	3,353
0,968	8,014	2,263
0,471	8,717	2,556
0,98	7,521	2,203
0,718	7,459	2,234
0,809	8,546	2,494
0,431	8,776	2,526
0,742	8,001	3,129
0,923	8,585	1,865
1,04	8,108	3,091
0,52	7,063	2,494
0,804	7,768	1,72
0,599	8,958	2,14
0,669	8,561	2,342
1,36	6,2	1,852
0,492	7,974	2,349
0,689	6,976	2,15
1,303	7,16	1,358
0,707	7,668	2,377
0,444	7,951	2,235
0,902	7,43	1,768
1,278	6,381	1,686
0,464	8,65	2,483
0,391	9,278	2,984
0,516	9,245	2,836
1,061	7,279	1,977
0,442	8,833	2,784
0,786	8,939	2,338
0,591	7,539	3,269
0,498	8,429	3,099
0,76	8,0	1,857
0,666	7,619	1,937
1,097	8,139	2,581
0,493	8,377	2,605
0,73	8,523	2,609
0,685	7,384	2,051
0,699	8,206	1,829
0,75	8,02	2,418
0,492	8,977	2,119
0,452	9,035	3,115
0,665	8,697	2,443
0,461	8,794	2,625
0,853	7,217	2,173
0,836	7,313	2,641
1,061	7,542	1,65
1,027	6,76	1,944
0,651	8,251	2,376
1,577	6,689	1,864
0,645	9,17	2,748
0,863	7,066	1,881
0,942	6,57	1,738
1,12	8,101	1,468
0,851	7,774	1,601
0,83	7,379	1,655
0,924	7,417	2,016
0,763	7,414	2,773
0,425	9,514	2,88
0,666	7,804	2,165
0,624	8,41	1,68
0,926	8,026	2,576
1,0	6,826	2,269
0,605	9,034	2,305
1,368	6,142	1,751
1,359	7,169	1,527
0,534	8,794	1,995
0,932	8,118	3,036
1,068	6,564	2,208
0,323	8,018	2,743
1,044	6,64	2,378
0,582	7,998	2,529
0,688	7,749	2,816
0,747	6,965	2,143
0,602	7,785	2,555
0,588	8,182	1,81
1,146	7,742	1,833
0,784	8,762	2,58
0,637	8,9	2,408
1,021	7,484	2,047
0,833	7,858	2,326
0,717	7,01	2,056
0,547	8,905	2,28
0,938	8,232	1,506
0,62	7,116	2,263
0,968	7,044	2,138
0,652	7,061	2,272
1,091	7,442	1,608
0,531	8,331	2,995
0,523	7,507	2,909
0,94	6,564	2,692
1,258	6,204	2,143
1,0	8,482	1,555
0,689	7,253	2,26
1,288	8,094	1,438
1,353	6,642	1,431
0,473	9,162	2,243
0,547	7,776	2,344
0,693	7,423	2,253
0,997	8,484	1,713
1,018	5,861	2,303
1,048	7,588	2,133
0,754	8,31	2,56
0,854	7,901	3,245
0,951	8,638	2,53
0,575	8,781	2,015
0,459	8,517	2,365
0,773	7,955	1,745
0,876	7,773	1,352
1,039	8,358	2,009
1,267	6,781	2,192
0,977	8,325	1,719
0,379	8,536	2,747
0,587	8,422	2,286
1,167	6,194	2,757
0,737	8,076	2,051
1,371	6,258	2,074
1,071	8,185	1,468
0,867	6,122	2,55
0,446	8,861	2,158
0,548	8,881	3,281
0,864	7,228	1,753
0,901	7,637	1,93
0,763	6,56	2,52
0,679	6,98	2,314
0,515	8,062	2,078
1,098	7,349	1,927
0,593	7,88	2,415
0,625	7,697	2,013
0,861	5,937	2,133
0,703	8,072	3,05
1,385	5,716	2,813
0,591	7,682	2,104
0,955	8,189	2,003
0,641	7,69	2,161
0,919	6,968	2,289
1,063	7,81	1,669
0,482	8,243	2,44
0,872	7,367	2,14
0,751	7,758	1,76
0,468	8,782	2,414
0,823	8,347	3,078
0,414	8,892	2,199
0,674	8,516	2,395
0,633	7,025	2,591
0,549	7,77	2,461
1,017	7,087	1,908
0,609	7,913	2,541
0,66	8,009	1,983
0,522	8,441	2,702
0,834	8,449	2,468
0,689	8,306	1,735
0,673	8,241	2,151
0,808	8,459	2,839
0,711	8,741	2,281
0,832	9,059	1,979
0,836	7,835	2,342
0,684	7,662	1,996
0,589	8,686	2,294
0,293	9,351	2,756
0,464	9,165	2,78
0,354	8,689	2,68
0,543	8,053	3,403
0,618	8,399	1,977
0,628	8,235	2,384
0,629	8,245	1,926
0,623	8,312	2,571
0,64	8,394	2,177
0,956	8,359	1,863
0,316	7,912	3,451
0,352	8,703	2,654
0,586	7,662	2,284
0,629	7,572	2,121
0,421	9,317	2,891
0,407	9,17	3,002
0,862	8,301	2,047
0,602	8,521	3,23
0,959	7,05	2,851
0,751	7,573	2,194
0,71	7,81	1,89
0,542	8,155	2,785
0,764	7,239	2,76
0,521	8,383	2,481
0,793	8,054	2,29
0,741	7,158	2,767
0,611	7,063	2,378
0,498	8,241	2,038
0,329	8,764	3,077
0,958	8,493	1,815
0,581	8,576	2,359
1,07	7,775	2,148
0,657	8,571	2,047
0,854	8,702	1,619
0,545	8,257	2,443
0,631	8,381	2,097
0,558	8,586	2,434
0,405	8,746	2,436
1,0	8,362	2,067
0,443	8,336	2,733
0,812	8,434	1,844
0,534	8,332	2,204
0,762	7,568	1,664
0,861	7,673	2,533
0,427	8,366	2,261
0,599	8,805	2,435
0,924	7,359	1,644
0,56	8,125	2,249
0,406	8,305	3,289
0,849	7,227	1,934
0,728	7,975	2,439
0,76	7,991	2,084
0,922	8,606	1,956
0,602	7,532	2,832
0,796	8,135	2,87
0,732	7,582	3,071
0,839	7,777	2,556
0,731	8,302	2,892
0,881	7,769	3,281
1,032	6,832	3,084
0,721	8,066	2,117
0,846	8,577	1,523
0,573	8,558	2,411
0,68	8,225	1,704
0,489	8,571	3,453
0,59	8,078	1,952
0,426	8,55	2,494
0,328	8,922	3,501
1,328	6,706	2,826
0,584	8,268	2,435
0,776	7,866	2,504
0,707	8,127	2,185
0,504	8,672	2,727
0,725	8,456	3,118
0,489	8,279	2,607
1,241	7,166	1,505
0,426	9,106	3,675
0,432	9,142	2,76
0,679	8,8	2,265
0,353	8,711	2,689
0,573	8,453	2,194
0,775	8,032	2,515
0,839	7,848	3,749
0,757	7,954	2,753
0,597	8,55	3,214
0,798	7,594	2,381
0,702	7,949	2,036
0,855	7,573	1,945
1,343	7,857	1,84
0,574	7,939	2,666
1,256	6,855	2,004
0,887	7,382	1,775
0,647	7,466	1,637
0,942	7,462	2,18
0,472	8,692	2,23
0,949	7,727	1,714
0,411	8,334	2,821
0,911	7,762	2,217
0,849	8,685	3,037
0,579	7,461	3,121
0,643	7,677	2,12
0,625	8,269	2,339
0,87	7,286	2,069
0,632	8,029	2,512
0,576	8,399	2,582
0,603	8,429	2,633
0,968	7,049	2,271
0,825	7,334	1,654
0,729	8,625	1,504
1,114	6,96	1,545
0,901	5,905	2,343
0,661	8,585	2,293
0,552	8,194	2,897
1,053	7,455	2,051
0,723	9,025	2,29
0,915	8,228	2,387
0,756	8,138	1,924
0,61	8,182	2,375
0,815	7,911	2,474
0,515	9,304	2,524
0,498	8,754	2,44
0,928	7,39	2,841
0,98	7,776	2,023
0,317	8,447	2,818
0,271	9,246	3,083
0,662	8,852	2,75
0,822	7,728	2,026
0,436	8,391	2,474
0,749	9,096	2,088
1,058	7,106	1,798
0,647	8,588	2,811
0,657	8,57	2,257
0,669	8,139	3,009
0,462	7,914	3,013
0,807	8,18	2,545
0,603	8,489	2,405
0,889	7,853	2,337
0,512	8,483	2,786
0,711	8,467	4,137
0,585	7,635	2,096
0,82	8,065	2,521
0,729	7,339	2,044
0,44	9,287	3,123
0,653	7,997	3,029
1,048	7,309	2,464
0,876	8,669	2,497
0,549	9,21	2,787
0,714	8,354	1,412
0,747	8,831	1,778
0,803	7,556	2,889
0,822	8,022	2,403
0,682	8,25	2,555
0,437	8,678	2,31
0,696	7,975	2,262
0,426	8,85	3,194
1,265	6,785	2,114
0,714	8,688	1,873
0,719	6,76	3,124
1,03	7,443	1,8
0,57	8,957	1,962
1,062	8,004	1,851
0,853	8,345	2,008
0,525	8,572	2,42
0,63	8,373	2,616
0,597	8,95	2,408
1,216	7,62	1,658
0,994	8,706	2,914
0,978	7,904	1,65
0,563	8,166	2,692
0,433	8,632	2,871
0,911	7,842	1,772
0,758	8,451	2,404
1,081	7,631	2,674
0,995	6,582	2,268
0,42	8,457	2,531
1,104	6,885	2,277
0,523	8,649	2,711
0,821	6,582	2,348
0,737	8,995	2,574
0,272	8,534	3,099
0,6	7,815	3,271
0,901	7,904	2,372
0,825	8,287	1,541
0,736	8,432	2,68
0,733	7,609	1,988
0,345	9,078	3,595
0,466	8,571	2,888
0,544	7,552	2,755
0,364	8,292	2,817
0,7	7,024	2,273
0,965	7,66	2,805
0,749	7,412	2,179
0,955	8,211	2,184
1,001	5,961	2,282
0,81	7,998	1,735
0,693	7,314	2,826
0,751	7,959	1,998
0,713	8,435	1,567
1,196	8,183	1,674
0,912	8,125	2,798
0,582	8,621	2,737
0,507	8,335	2,825
0,942	7,741	2,482
0,485	8,804	2,852
0,837	6,911	2,634
0,705	9,028	1,893
0,738	8,125	1,81
0,551	8,672	2,253
0,683	7,63	2,811
0,945	6,608	2,405
0,845	8,524	2,806
1,027	8,044	2,353
0,654	8,072	2,617
0,876	6,514	2,355
0,488	7,616	2,416
1,094	7,027	2,125
0,448	8,928	2,531
0,455	8,584	3,074
0,957	7,78	3,026
0,784	6,815	2,629
0,53	8,168	2,984
0,789	8,648	2,304
0,761	8,139	2,753
0,333	8,617	2,735
0,428	8,827	2,812
0,397	8,002	2,874
0,761	8,059	2,325
0,886	7,082	2,093
0,428	8,198	3,179
0,734	8,113	2,691
0,825	8,524	2,737
0,493	8,696	2,843
0,506	8,566	3,253
0,566	7,449	2,52
0,472	8,63	3,112
0,239	9,484	3,304
0,493	8,968	2,597
0,728	7,474	2,71
0,338	8,647	3,258
0,676	8,473	2,147
1,12	8,28	2,343
0,507	8,287	2,819
0,503	8,646	1,998
1,034	7,074	3,585
0,726	6,987	3,044
0,416	8,308	2,839
0,688	8,732	2,976
0,554	8,938	2,376
0,655	9,111	2,754
0,452	8,691	3,131
0,697	9,295	2,408
0,609	8,303	3,323
0,411	8,477	2,228
0,695	8,175	1,667
0,733	7,549	2,602
0,444	8,936	3,4
0,779	7,164	2,112
0,456	9,319	2,557
0,529	8,572	3,217
0,412	7,978	3,188
0,891	7,091	3,491
0,486	9,093	3,337
0,671	9,014	1,967
0,651	6,39	2,929
0,55	8,135	3,19
0,656	8,002	2,508
0,381	8,663	2,82
0,672	7,715	3,163
0,431	9,174	3,054
0,448	8,774	2,496
0,698	8,226	3,052
0,409	8,638	2,758
0,494	7,39	3,298
0,643	9,181	2,887
0,805	7,565	4,073
0,328	8,667	3,313
0,559	8,3	2,8
0,526	9,189	2,621
0,621	7,819	2,39
1,026	5,969	3,217
0,668	7,508	2,723
0,788	7,319	3,225
0,527	9,444	3,225
0,736	8,445	2,682
0,902	7,727	2,289
0,701	8,389	2,449
0,808	7,563	2,406
0,582	8,681	3,041
0,282	9,262	3,228
0,854	6,812	2,952
0,414	8,059	2,818
0,508	8,371	2,294
0,931	8,048	2,073
0,751	9,074	2,133
0,552	8,005	2,261
0,715	8,528	2,467
0,253	8,634	2,707
0,466	9,013	2,257
0,265	8,884	2,935
0,667	8,141	2,513
0,624	8,535	2,746
0,596	7,241	2,673
0,738	7,719	2,196
0,539	8,973	3,066
0,847	7,337	2,374
0,465	8,678	2,589
0,394	8,243	2,493
0,378	8,87	2,867
0,608	8,923	2,03
0,521	8,681	2,489
0,894	7,066	3,4
0,384	8,604	3,099
0,228	9,386	2,89
0,507	8,881	3,118
0,361	8,571	2,622
0,643	8,547	2,507
0,555	8,579	3,193
0,598	7,776	2,541
0,387	9,298	2,703
0,273	9,055	2,847
0,93	7,149	2,308
0,508	8,419	2,754
0,29	8,631	3,518
0,848	7,007	3,107
0,804	7,652	1,748
0,621	7,794	3,559
0,899	7,92	3,376
0,361	8,715	2,333
0,369	8,889	2,513
0,446	8,422	2,581
0,218	9,076	2,995
0,861	8,613	2,026
0,636	9,164	2,394
0,649	8,623	3,224
1,422	6,338	2,119
0,496	8,047	2,494
0,81	7,587	1,918
0,53	8,431	2,565
0,615	8,104	2,48
0,382	9,32	2,744
0,467	7,908	2,841
0,81	7,992	2,28
0,743	8,026	2,199
0,428	8,395	3,173
0,616	8,333	2,178
0,395	8,99	2,905
0,319	9,36	3,292
0,921	7,916	2,715
