Tetrahedral	Seesaw	V-trigonal-bipyramid
0,442	9,031	2,701
0,439	8,277	2,256
1,23	6,568	1,75
0,583	8,454	2,511
0,922	7,839	2,837
0,599	8,889	2,366
0,772	8,048	1,911
0,77	7,999	1,845
0,588	8,154	3,319
0,45	8,477	3,237
0,806	8,301	1,762
0,921	7,654	2,359
0,375	8,314	2,41
0,334	9,43	3,118
0,352	8,135	3,087
0,644	7,963	2,299
0,876	8,179	2,705
0,483	8,843	2,903
0,567	8,097	2,127
0,469	9,065	2,56
0,698	8,499	2,706
0,622	7,864	2,036
0,716	7,131	2,734
0,504	7,828	3,21
0,626	7,937	2,233
0,833	8,426	1,678
0,729	8,367	2,752
0,385	8,339	2,133
1,563	5,477	2,15
0,575	8,408	3,093
0,38	9,039	2,633
0,341	8,925	2,896
1,234	7,205	1,905
0,845	7,655	2,476
0,631	7,975	2,479
0,422	7,934	2,221
0,768	7,206	2,117
0,798	7,555	2,792
0,927	6,98	1,928
0,59	7,912	3,204
0,327	8,416	2,464
0,35	9,041	2,629
0,352	9,077	2,665
0,567	8,607	2,133
0,714	8,473	2,54
0,5	8,957	2,888
0,235	8,784	3,164
0,516	8,942	2,394
0,26	8,559	2,52
0,775	8,047	1,59
0,675	7,644	2,322
0,587	7,959	1,905
0,572	7,407	2,736
0,595	8,053	2,456
0,338	9,101	2,821
0,719	7,667	1,79
0,45	9,132	2,665
0,793	8,144	2,6
0,303	9,127	2,642
0,61	8,153	2,304
0,42	9,166	3,007
0,833	8,165	1,451
0,602	7,375	2,182
0,372	8,026	2,438
0,763	8,355	2,437
0,754	7,677	2,3
0,679	7,434	3,144
0,434	8,234	2,519
0,918	7,259	2,352
0,835	7,631	1,828
0,665	8,041	1,924
0,771	7,687	1,948
0,123	9,163	3,282
0,687	7,685	2,728
0,508	8,205	3,013
0,471	9,131	2,654
1,054	5,997	2,305
0,969	7,637	1,54
1,125	6,623	1,954
0,827	7,641	3,034
0,591	7,244	2,686
1,016	5,992	2,824
0,788	7,224	2,522
0,61	8,209	2,405
0,609	7,883	2,453
0,703	7,875	2,046
0,758	8,368	2,358
0,892	8,291	1,605
0,343	8,397	2,988
0,548	7,364	2,888
0,571	8,398	2,149
0,7	7,959	2,18
0,498	7,066	3,251
0,414	8,505	2,53
0,403	9,314	2,646
0,525	8,443	2,444
1,043	7,926	1,625
0,345	8,452	3,315
0,613	8,548	2,058
0,485	8,694	3,167
0,661	7,798	2,032
0,411	9,092	2,348
0,471	8,683	2,866
0,812	6,849	2,457
0,69	7,211	2,275
0,91	8,199	2,372
0,631	8,603	2,887
0,471	9,188	2,292
0,429	9,007	2,724
0,331	8,836	3,035
0,774	7,53	2,139
0,39	8,388	2,668
0,71	7,588	2,467
0,521	8,8	1,953
0,523	8,357	2,508
0,732	8,179	1,665
0,665	8,626	2,827
0,359	8,476	2,882
0,709	7,653	3,213
0,671	8,499	2,538
0,879	6,875	2,406
0,638	8,112	2,774
0,536	8,885	2,57
0,708	6,977	1,874
0,515	7,395	2,951
0,338	8,059	3,181
0,471	7,596	2,508
0,721	7,836	2,363
0,676	7,385	2,449
0,704	8,507	2,144
0,628	7,921	1,942
0,614	8,766	2,066
0,515	9,218	2,428
0,904	6,904	2,936
0,425	9,005	2,958
0,225	7,708	3,164
0,555	8,687	3,655
0,519	8,631	2,721
0,796	7,236	3,358
0,874	9,077	2,06
0,426	8,608	2,845
1,183	6,22	2,157
0,373	8,346	3,139
0,367	9,204	3,205
0,638	8,826	2,609
0,659	7,568	2,398
0,673	8,236	2,825
1,019	7,208	2,017
0,6	7,51	2,633
0,474	8,774	3,545
0,447	8,508	2,371
0,469	8,251	2,673
0,848	7,822	2,837
0,714	8,157	1,962
0,389	8,835	2,603
0,505	7,298	2,522
0,767	8,383	2,268
0,455	8,868	2,336
0,232	8,836	3,381
0,668	6,999	2,913
0,891	7,541	2,643
0,585	8,232	2,547
0,556	6,951	2,945
0,868	6,849	3,578
0,631	7,795	3,228
0,586	8,001	2,196
0,494	8,6	2,348
0,618	9,237	2,692
0,72	7,803	2,143
1,095	6,533	2,886
0,455	8,651	2,167
0,859	6,283	2,216
0,954	6,673	2,186
0,573	8,629	2,338
0,294	8,898	2,99
0,487	8,36	2,344
0,562	8,268	2,76
0,501	8,359	2,465
0,498	8,651	2,802
0,934	8,995	3,067
0,568	8,483	2,895
0,532	8,896	2,876
0,595	7,597	2,457
0,455	8,687	2,592
1,215	7,246	2,426
0,473	8,648	2,509
0,463	7,996	2,371
0,604	7,796	2,071
0,768	7,368	2,624
0,629	8,63	2,266
0,718	7,143	3,316
1,122	8,329	2,607
1,163	6,679	2,081
0,567	8,808	2,465
0,659	7,203	2,549
0,881	7,97	2,002
0,594	8,184	3,082
0,651	7,884	2,16
0,468	8,801	3,019
0,654	8,648	1,91
0,717	7,597	2,957
0,659	7,463	2,949
0,514	7,917	3,208
0,645	8,398	1,48
0,543	8,361	2,212
0,507	7,486	2,425
0,532	8,698	2,663
0,737	7,532	2,147
0,385	8,129	3,09
0,747	7,709	2,502
1,056	8,926	2,19
0,894	7,47	3,121
0,879	7,735	2,738
0,26	9,091	2,92
0,66	8,478	3,204
0,494	8,711	2,179
0,417	7,91	2,546
0,778	8,589	2,076
0,685	7,595	2,32
0,871	7,782	1,718
0,621	8,046	2,549
0,466	8,495	2,787
0,767	8,047	2,237
0,769	8,651	2,351
0,584	8,001	2,032
0,585	8,77	1,911
0,229	8,807	3,171
0,487	8,164	3,182
0,793	8,74	2,915
1,071	6,799	1,683
0,345	8,538	2,741
0,564	7,598	2,865
0,655	7,484	2,219
0,43	9,368	2,83
0,556	8,184	2,317
0,191	9,096	3,126
1,151	8,33	1,079
0,276	9,083	2,816
0,452	8,281	3,108
0,824	7,573	2,695
0,612	8,74	2,364
0,737	7,513	2,189
0,5	7,643	3,215
0,64	7,22	2,854
0,225	8,504	2,785
0,974	7,601	3,209
0,86	8,011	1,709
0,625	8,097	2,178
0,67	7,846	2,422
0,6	8,206	2,026
0,866	7,972	1,792
0,435	8,621	3,228
0,724	8,558	1,532
0,367	8,734	2,504
0,668	7,549	3,015
1,338	5,703	2,267
0,547	7,818	2,008
0,801	6,711	2,845
0,559	7,971	2,774
0,677	7,598	2,384
0,452	8,762	2,451
0,444	8,43	3,165
0,543	8,757	2,733
1,02	7,895	2,333
0,354	8,016	2,569
0,479	8,07	2,225
1,004	7,703	2,656
0,271	9,054	2,537
0,664	8,286	2,191
0,75	7,977	1,96
0,348	8,72	3,238
0,318	8,602	2,684
0,984	8,266	2,135
0,546	9,014	1,971
0,435	8,708	3,052
0,496	7,536	2,408
0,714	8,995	2,4
0,811	7,483	3,207
0,35	8,889	2,576
0,555	8,388	1,928
0,382	8,544	2,847
0,393	9,138	2,777
0,545	8,268	1,984
0,358	8,894	2,436
0,893	8,412	2,878
0,593	7,966	2,332
0,556	8,268	2,21
0,538	8,667	2,301
0,785	8,426	2,518
0,467	8,247	2,379
1,163	7,709	2,531
0,768	7,853	2,878
0,665	8,353	2,177
0,845	8,017	2,229
0,708	7,636	2,102
0,433	8,293	2,238
0,772	8,604	1,976
0,65	8,775	2,439
0,763	8,226	3,336
0,527	8,225	3,146
0,471	7,952	2,564
0,532	8,211	3,449
0,768	7,716	2,645
0,5	9,03	2,393
0,978	5,925	2,184
0,683	8,549	2,398
0,651	7,383	2,613
0,926	7,34	2,818
0,536	9,041	2,272
0,712	8,559	1,972
0,514	8,44	3,228
0,343	8,702	2,731
0,601	8,528	2,789
1,179	6,809	1,548
0,507	8,587	2,405
0,845	8,223	2,588
0,642	7,698	2,074
0,306	8,81	2,317
0,574	8,358	2,582
0,81	8,457	1,867
0,658	8,317	2,557
0,503	8,73	2,9
0,603	8,44	2,338
0,285	7,661	2,835
0,603	7,715	2,696
0,738	8,965	1,871
0,554	8,489	2,454
0,573	8,937	2,255
0,484	8,834	2,222
0,497	7,963	2,675
0,67	7,732	2,12
0,668	7,674	2,982
0,538	9,374	2,549
0,573	8,638	2,13
0,517	7,774	3,38
0,441	7,799	2,596
0,916	7,754	2,931
0,567	8,214	2,458
0,277	8,896	2,593
0,673	7,82	2,216
0,537	8,608	2,647
0,558	8,734	2,1
0,788	8,267	2,466
0,52	9,084	2,29
0,57	8,337	2,395
0,851	7,18	2,247
0,702	8,925	2,762
0,568	8,592	2,174
0,453	8,292	2,266
0,903	8,518	1,993
0,634	8,217	2,047
0,673	7,5	2,412
0,738	7,42	2,14
0,655	7,982	2,3
0,653	8,445	1,631
0,617	7,165	2,993
0,557	8,792	1,878
0,389	8,346	2,267
0,533	7,995	2,057
0,953	7,863	1,637
0,33	9,038	2,521
0,681	7,184	2,826
0,617	8,4	1,707
0,814	8,169	2,176
1,052	6,995	2,25
0,91	8,691	1,718
1,315	6,808	2,327
0,461	9,442	3,128
0,655	7,186	2,304
0,93	6,354	2,415
0,745	8,954	2,106
0,858	8,364	1,692
0,596	7,851	3,258
0,556	8,299	2,971
0,727	7,355	1,969
0,417	8,476	2,455
0,479	8,064	2,831
0,68	7,495	1,972
0,639	7,58	1,917
0,719	8,121	3,043
0,474	8,711	2,252
0,833	8,334	2,769
0,511	8,869	2,349
0,783	7,511	2,146
0,616	8,632	2,377
0,697	8,561	2,351
0,35	8,201	2,574
0,42	8,459	2,044
0,905	7,614	2,579
0,656	7,529	1,865
0,623	8,367	2,141
0,691	7,036	2,525
0,982	7,738	2,792
0,528	9,019	2,521
0,713	8,69	1,96
0,679	8,146	1,602
1,058	6,949	1,785
0,517	8,383	2,63
0,539	8,619	2,266
0,608	8,673	1,819
0,334	8,762	2,972
0,207	9,259	3,28
0,902	7,877	1,761
0,903	8,065	2,117
0,399	8,728	3,076
0,733	7,446	2,758
0,612	7,825	2,577
0,467	8,915	2,804
0,493	9,16	2,836
0,425	8,9	2,534
0,856	9,006	2,364
0,952	6,926	1,553
0,636	8,624	2,469
0,335	8,415	2,826
0,88	8,126	1,967
0,548	8,377	2,216
0,42	8,431	2,224
0,312	8,469	2,629
0,519	8,665	2,898
0,589	8,657	2,151
0,437	9,012	2,405
0,573	7,361	2,462
0,341	8,892	3,042
0,53	9,448	2,798
0,451	8,552	3,007
0,375	8,484	2,721
0,447	9,102	3,476
0,416	7,685	2,894
0,774	8,173	1,437
0,415	8,849	2,63
0,32	9,414	3,011
0,548	9,125	2,803
0,292	9,012	3,155
0,591	7,556	2,17
0,286	8,92	3,066
0,612	8,812	2,642
0,604	8,304	2,352
0,571	7,985	3,392
1,509	7,806	2,997
1,051	7,013	3,712
0,56	8,481	2,263
0,575	8,876	2,917
0,274	8,89	2,659
0,907	6,955	2,745
0,755	7,782	2,268
0,628	8,369	2,927
0,488	7,742	2,485
0,639	8,506	2,592
0,555	8,281	2,175
0,498	8,66	2,654
0,375	8,918	2,323
0,796	8,8	2,528
0,417	8,965	3,043
0,742	6,496	2,684
0,676	8,576	1,79
0,347	8,845	2,553
0,733	8,569	1,629
0,632	8,797	3,702
0,604	8,627	2,729
0,522	9,129	2,473
0,702	8,767	2,711
0,528	7,426	3,252
0,473	8,493	3,103
0,528	8,433	2,516
0,398	8,076	2,617
0,663	8,091	2,045
0,695	8,122	2,009
0,301	8,613	2,731
0,343	8,264	2,489
0,729	7,715	1,851
0,293	8,213	3,002
0,503	8,131	3,473
0,59	8,579	3,137
0,531	8,488	2,956
0,429	7,619	3,218
0,785	9,113	2,229
0,69	8,035	2,144
0,267	8,607	2,776
0,535	8,841	2,107
0,603	7,211	2,379
0,756	7,035	3,425
0,614	8,338	2,116
0,855	8,698	2,322
0,414	7,982	2,76
0,645	8,845	2,66
0,491	8,278	2,809
0,403	8,266	2,591
0,472	8,538	2,455
0,553	8,384	2,987
0,551	8,351	2,687
0,596	8,64	2,442
0,427	7,97	2,922
0,382	8,566	3,029
0,497	8,008	2,247
0,319	8,951	3,17
1,072	6,918	3,798
0,777	8,752	2,082
0,591	8,555	2,47
0,518	8,758	3,221
0,502	8,403	2,073
1,372	6,052	1,714
0,792	8,322	2,868
0,796	7,812	1,874
0,57	8,46	2,378
0,643	8,871	3,285
0,466	8,496	2,311
0,542	7,607	2,535
0,669	7,743	2,348
0,56	8,22	2,027
0,367	8,62	2,414
0,462	8,682	2,678
0,292	9,23	2,718
0,65	8,816	1,982
0,325	9,074	3,026
0,561	8,511	2,382
0,305	8,908	2,735
0,517	8,757	2,486
0,378	8,307	3,257
0,538	7,997	2,502
0,473	7,778	2,631
0,781	8,493	1,903
0,439	8,716	3,108
0,836	6,865	2,081
0,686	7,158	2,14
0,436	8,444	2,426
0,634	8,023	2,145
0,215	9,06	3,159
0,757	7,926	2,25
0,461	8,815	2,402
0,566	8,645	2,413
0,489	8,514	2,194
0,449	8,075	2,384
0,685	7,919	2,679
0,79	7,538	2,199
0,703	8,466	1,75
0,683	7,411	3,116
0,536	7,373	2,689
0,506	9,083	2,964
0,561	8,65	2,419
0,364	8,325	3,517
1,067	7,482	2,496
0,71	7,402	1,692
0,671	8,092	2,023
0,641	7,922	3,229
0,506	8,956	2,451
1,375	7,347	3,165
0,789	7,002	3,174
0,448	9,201	2,89
0,515	8,665	2,302
0,551	8,613	2,402
0,837	7,732	2,415
0,324	8,506	2,859
0,521	8,339	2,491
0,456	8,731	2,376
0,729	7,103	2,673
1,145	8,05	1,647
0,942	8,036	2,238
0,313	8,867	2,816
0,807	8,286	1,581
0,454	8,932	3,145
0,707	8,851	2,858
0,66	8,887	2,479
0,882	7,257	2,361
0,717	9,024	2,922
0,58	8,047	2,613
0,818	7,685	2,398
0,287	8,721	2,547
0,737	8,211	1,699
0,961	8,382	1,515
0,524	8,838	2,309
0,548	9,068	2,471
0,74	8,095	2,09
0,528	8,759	2,329
0,579	8,808	2,264
0,465	8,248	3,089
