Tetrahedral	Seesaw	V-trigonal-bipyramid
8.975	0.352	7.39
10.475	0.548	8.499
10.383	0.521	7.712
9.17	1.08	6.463
9.897	0.549	8.446
10.694	0.567	8.802
7.694	0.785	6.359
10.291	0.67	7.495
11.214	0.502	7.414
9.229	0.566	6.83
10.979	0.485	8.005
8.855	0.883	5.826
8.757	0.511	6.277
8.806	0.383	7.841
10.278	0.518	7.432
8.676	0.972	5.954
10.197	0.8	7.936
9.631	0.563	7.023
7.052	0.867	5.015
9.471	0.49	7.232
10.895	0.757	7.381
11.385	0.516	8.916
11.155	1.167	6.68
8.919	0.496	6.416
11.295	0.841	8.26
8.979	0.449	6.96
10.841	0.981	7.366
8.724	0.524	7.404
10.077	0.689	7.207
10.064	0.851	6.717
9.618	1.131	6.454
10.995	0.87	7.736
10.386	0.892	6.934
9.775	0.891	7.024
10.158	0.51	7.427
10.741	0.657	7.685
10.499	0.694	6.791
9.094	0.588	6.86
8.401	0.451	6.779
9.544	0.536	7.318
11.69	0.912	8.009
12.107	1.145	7.74
13.783	1.112	10.124
10.607	0.339	7.97
9.502	0.872	6.731
9.729	0.529	7.483
10.031	0.697	6.9
8.347	0.477	6.491
9.865	0.461	7.852
9.999	0.788	8.245
8.27	0.419	6.64
9.279	0.531	7.675
10.341	0.596	7.166
8.147	0.595	6.556
8.836	0.461	7.033
8.008	0.741	6.283
11.093	0.799	9.383
12.39	0.945	8.649
11.345	1.016	7.501
8.962	0.548	6.292
7.412	1.189	4.755
8.171	0.676	5.989
10.932	0.84	7.442
11.903	0.694	9.647
10.687	0.52	8.242
9.626	0.682	7.223
7.774	0.776	6.099
9.428	0.715	6.681
9.785	0.509	7.428
11.531	0.766	8.072
11.841	1.189	9.647
8.891	0.52	6.764
9.033	0.813	6.039
8.198	0.473	6.612
7.435	0.727	5.176
9.344	0.694	6.264
10.829	0.667	8.087
10.491	0.469	7.666
11.307	0.571	9.523
10.324	0.626	8.037
9.784	0.763	6.988
10.02	0.81	6.425
9.259	0.627	7.755
8.914	1.064	5.593
10.589	0.434	8.308
11.514	0.584	8.877
10.694	1.449	6.321
11.786	0.767	8.447
9.859	0.692	6.583
7.799	1.437	5.241
9.878	0.644	7.88
9.959	0.618	7.432
8.209	1.093	6.049
10.772	0.759	8.15
10.416	1.282	6.133
10.635	0.7	8.847
10.232	0.603	6.797
10.422	0.995	6.343
9.935	0.683	7.283
11.37	0.758	8.204
10.955	1.022	8.484
9.13	0.724	7.273
11.929	0.802	8.661
11.285	0.462	8.897
9.029	0.972	5.742
12.534	1.199	9.302
9.795	0.438	7.239
12.06	1.328	8.329
11.431	0.693	9.102
11.47	0.632	8.913
11.857	0.593	8.68
10.205	0.445	7.147
9.788	0.763	6.995
8.873	0.88	6.378
9.542	0.605	6.944
9.425	0.403	7.567
11.057	1.271	6.41
9.366	0.383	7.475
10.622	0.455	8.722
8.931	0.58	6.378
9.197	0.7	7.28
8.185	0.851	5.983
12.007	0.359	10.041
8.913	0.305	7.232
10.147	0.65	7.192
12.435	0.812	8.902
9.862	0.498	7.304
9.681	1.044	5.806
9.321	0.601	7.369
9.808	0.418	7.898
9.294	0.986	5.946
9.969	1.091	5.881
9.496	0.768	6.097
10.9	0.679	8.457
10.259	0.598	7.136
9.794	0.759	7.239
10.515	1.395	7.065
10.879	0.74	7.609
7.812	0.588	6.217
11.462	0.345	8.32
10.356	0.601	7.65
11.492	1.097	7.336
10.89	0.295	8.746
9.845	1.184	6.126
9.712	0.551	7.646
9.222	0.528	7.347
11.921	0.633	8.731
11.281	0.665	8.133
12.689	0.536	10.217
9.011	0.456	7.907
8.84	0.603	6.853
9.625	0.375	7.984
10.449	0.646	7.156
11.127	0.646	7.627
9.716	1.243	5.909
10.506	0.891	6.899
10.466	1.825	5.947
10.474	0.805	6.987
10.502	1.007	7.947
9.371	0.41	7.131
9.773	0.514	6.824
8.477	1.023	5.809
6.856	1.046	5.491
8.402	0.497	7.008
9.454	1.201	6.029
13.899	1.429	9.249
10.095	0.616	8.718
8.343	0.852	5.5
9.809	0.633	7.294
10.584	0.514	7.613
10.534	0.566	8.297
8.907	0.595	6.817
10.869	0.454	8.86
9.894	0.606	7.819
10.272	0.332	7.713
8.172	0.725	6.216
9.354	0.728	7.257
8.812	0.465	7.108
9.651	0.585	7.238
9.895	0.504	7.387
10.76	0.911	6.539
10.109	0.679	6.746
10.288	0.646	7.632
11.798	1.308	8.08
12.408	1.042	8.594
11.563	1.126	7.474
11.547	1.025	7.772
8.784	0.382	7.536
9.733	0.764	7.493
11.252	0.725	8.104
10.764	0.569	7.966
11.374	0.617	8.284
11.199	0.868	7.754
11.824	1.075	7.41
10.797	1.459	6.058
10.902	0.819	8.204
9.554	1.068	6.248
10.682	0.367	7.94
9.349	1.291	5.135
11.262	0.692	9.51
8.48	1.17	5.662
11.524	1.109	7.391
10.505	0.674	8.097
9.419	0.356	7.151
8.507	0.552	6.253
11.816	0.925	8.062
8.324	0.531	6.644
10.088	0.501	7.915
9.228	0.785	6.065
9.944	0.774	6.196
10.972	0.599	7.964
9.891	0.697	6.796
9.368	0.297	7.057
9.608	1.268	5.644
10.946	0.994	7.091
9.94	0.471	7.534
13.059	0.748	10.303
10.429	0.808	6.889
10.345	0.367	8.243
10.907	0.966	6.931
8.862	0.399	5.916
9.716	1.299	5.809
8.711	0.914	5.585
11.789	0.895	8.207
10.392	1.115	6.734
11.541	0.783	7.925
8.793	0.633	5.999
10.357	0.785	7.767
8.656	0.588	6.097
7.458	0.997	5.23
8.767	0.88	5.447
9.052	0.645	6.897
10.944	0.798	8.25
11.717	0.962	8.047
10.659	0.895	6.467
11.172	1.07	6.712
12.927	1.101	9.65
9.98	0.219	7.444
8.992	0.563	6.216
11.793	1.88	6.861
10.984	0.486	8.814
11.495	0.882	7.318
10.698	0.449	8.102
10.731	0.977	6.665
11.388	0.575	7.967
10.35	0.516	7.656
9.323	0.771	6.797
9.065	0.469	6.805
10.615	0.697	7.206
9.339	0.611	6.795
9.318	0.959	6.414
10.349	0.706	8.365
9.543	0.559	7.852
8.657	0.598	6.415
10.372	0.81	6.932
9.013	0.388	6.888
10.521	0.68	8.355
10.915	0.37	8.204
9.524	0.769	6.112
8.157	0.711	6.544
10.743	0.62	7.701
10.767	0.634	8.376
12.295	0.86	8.498
9.18	1.442	5.468
8.854	0.557	7.288
10.375	0.497	7.962
8.594	0.445	6.925
11.155	0.645	7.691
9.631	0.342	6.982
11.843	0.635	9.467
8.585	0.935	6.391
11.45	0.745	7.522
10.314	0.654	7.105
10.061	0.784	7.204
11.605	1.696	6.356
10.816	0.787	7.538
9.641	0.877	6.676
8.773	0.581	6.898
9.974	0.358	7.675
10.129	0.703	6.816
13.009	1.364	9.269
9.978	1.238	6.444
8.974	0.54	6.046
10.475	1.486	6.658
11.507	0.544	9.399
10.829	1.006	7.626
11.906	0.545	8.8
8.81	0.544	6.962
10.709	0.554	7.823
9.459	0.459	8.186
11.089	0.823	7.87
10.416	0.439	7.186
9.597	0.427	7.212
8.801	0.754	6.024
11.485	1.145	7.258
10.102	1.366	6.217
9.495	0.957	5.849
10.77	0.527	7.913
11.712	1.009	7.649
12.229	0.855	8.515
11.203	0.929	8.164
9.917	0.964	7.165
9.241	0.698	5.95
10.541	0.61	7.855
8.623	0.59	6.232
8.703	0.496	6.848
10.601	0.613	8.606
10.642	1.182	8.406
9.807	0.355	7.39
11.862	0.87	8.65
9.619	0.743	6.832
8.548	0.996	5.94
9.344	0.977	6.043
9.08	0.543	6.762
10.147	0.637	7.315
11.816	0.79	8.715
11.275	0.438	9.106
11.867	1.233	7.884
12.348	0.599	8.818
9.956	0.773	6.799
9.694	0.485	7.25
8.826	0.777	6.26
10.728	0.439	8.147
9.728	0.855	7.311
11.633	0.757	8.479
10.227	0.561	8.657
9.393	0.784	5.927
10.971	0.579	7.268
13.234	0.81	10.902
8.883	0.895	6.314
9.457	0.759	6.138
10.786	0.511	8.837
10.544	0.523	8.296
9.948	0.432	7.322
11.984	1.153	8.692
8.666	0.303	6.33
11.038	0.961	7.061
9.559	0.433	7.179
11.005	0.636	7.547
11.252	1.247	7.715
10.112	0.801	6.785
9.58	0.438	6.646
11.521	0.75	8.078
12.392	0.782	9.063
11.593	0.827	7.704
9.858	0.918	6.941
9.771	0.612	7.676
9.973	1.156	6.122
8.884	1.073	5.507
12.211	0.621	9.666
7.849	0.419	6.23
10.576	0.666	7.272
8.79	0.395	7.801
9.25	0.408	6.964
9.45	0.695	5.993
9.455	0.771	6.691
11.432	1.066	7.267
10.083	0.462	7.288
10.392	1.096	6.166
11.532	0.548	8.448
9.322	0.528	7.004
13.962	0.816	11.77
9.767	0.609	7.112
13.986	1.611	8.938
11.073	0.309	8.669
10.571	0.564	7.386
11.257	0.602	8.409
11.459	0.734	8.022
12.33	0.909	9.995
9.849	1.128	6.104
13.029	1.195	9.484
10.463	1.089	6.404
8.309	0.985	6.976
10.131	0.396	6.896
9.77	0.581	7.043
9.565	0.965	6.098
14.151	1.027	11.023
11.33	0.827	7.772
12.449	0.458	9.768
10.388	0.498	7.707
8.711	0.842	5.896
10.999	1.433	6.698
9.907	0.776	6.194
11.089	0.753	7.876
13.206	1.137	8.74
9.948	0.456	7.858
8.46	0.966	5.764
10.196	0.865	6.759
8.589	0.56	6.375
11.698	0.631	8.721
11.3	0.59	8.226
9.123	0.461	7.525
10.044	0.367	8.03
9.163	0.747	6.845
8.52	0.314	6.656
11.928	0.792	8.382
13.93	1.005	10.652
9.246	0.283	7.684
10.165	1.018	6.887
9.019	0.733	6.454
10.225	0.939	6.578
9.653	0.776	6.97
11.814	0.539	9.219
7.524	0.985	4.754
8.827	0.988	6.58
12.81	0.977	11.464
9.335	1.399	6.103
11.663	0.615	8.116
10.531	0.431	7.937
11.805	0.773	8.206
7.87	0.546	5.995
11.133	0.718	8.6
11.194	0.639	7.928
9.931	0.563	6.645
11.182	0.836	7.456
11.633	0.765	8.823
11.681	0.598	9.275
9.046	1.199	5.201
8.94	0.757	6.766
8.449	0.711	5.815
9.702	0.803	6.363
11.322	0.767	7.602
15.015	1.606	11.261
10.68	0.403	8.105
10.828	1.161	7.508
10.012	0.52	8.197
8.91	0.686	7.165
10.876	1.045	7.537
7.771	0.411	6.338
10.909	0.8	6.933
9.765	0.764	6.66
10.393	0.459	7.275
11.446	1.073	7.363
11.41	0.593	8.881
10.161	0.36	8.061
8.164	0.993	4.777
10.51	1.006	7.17
12.561	0.648	9.459
8.608	0.498	6.436
8.754	0.649	5.993
10.856	0.65	7.397
12.065	0.8	8.565
9.158	0.495	7.195
10.875	0.556	8.298
8.952	0.389	6.829
10.419	0.321	7.594
9.692	0.78	6.563
10.045	0.638	7.641
9.945	0.865	6.516
11.938	0.957	7.609
10.19	1.206	6.706
10.041	0.409	8.204
10.29	0.707	7.555
9.876	0.605	6.825
8.029	0.897	5.626
9.563	0.435	7.819
10.692	0.412	8.357
12.033	1.026	9.645
10.83	0.895	7.385
10.557	0.446	7.859
11.184	0.487	8.795
11.168	0.822	7.496
8.117	0.626	5.939
11.969	0.616	8.926
8.311	1.015	5.15
11.499	1.169	7.804
8.104	0.791	5.293
11.503	0.814	8.423
8.684	0.671	7.078
10.421	0.442	7.621
11.435	1.124	7.502
9.136	0.81	6.076
10.441	0.884	9.267
7.761	1.07	5.351
9.121	0.605	6.506
8.326	0.971	6.026
11.637	0.601	8.024
9.609	0.404	7.493
10.063	0.779	6.571
9.023	1.256	6.411
9.193	0.332	7.023
11.322	0.871	7.34
9.311	0.585	8.082
8.293	0.499	6.332
9.96	0.52	7.859
8.773	1.356	5.61
9.569	0.339	7.755
9.958	0.319	7.311
10.994	0.627	7.844
10.611	0.557	8.042
7.523	0.638	6.194
10.426	0.47	7.66
12.258	0.719	8.786
12.113	0.713	9.437
7.986	0.571	6.116
9.971	0.293	7.651
9.588	0.312	7.588
9.722	0.519	6.738
11.172	0.639	7.865
13.037	0.703	10.244
9.183	0.784	7.021
10.23	0.327	8.254
11.122	0.702	8.337
7.81	0.985	5.192
8.929	0.707	6.658
7.505	0.715	5.275
10.316	0.345	7.294
11.19	0.721	8.572
11.241	1.041	7.622
10.03	0.778	7.794
11.381	0.415	8.767
9.152	0.586	6.82
9.35	0.626	6.827
8.617	0.737	6.255
10.131	1.266	6.556
8.73	0.435	6.381
12.986	0.757	8.953
10.008	0.65	7.069
12.798	1.168	8.369
9.658	1.081	6.02
8.198	0.87	5.478
8.008	0.951	5.771
10.262	0.986	8.362
11.618	0.565	8.531
8.858	0.272	6.86
10.713	0.999	8.126
10.165	1.054	6.566
9.482	1.051	6.026
9.719	0.74	6.452
8.985	0.823	6.03
10.075	1.023	6.183
7.179	1.292	4.627
10.518	1.168	6.987
12.03	0.821	9.272
9.385	0.55	6.801
11.94	1.076	7.704
10.483	0.707	6.991
10.479	0.656	7.105
9.349	0.949	6.519
9.413	0.405	7.194
10.713	0.496	8.341
9.775	0.643	6.933
8.546	0.597	5.532
11.049	1.018	7.13
12.154	1.061	8.857
10.137	0.74	7.038
8.957	0.615	7.056
8.746	0.813	5.492
11.683	1.05	7.969
9.581	0.995	7.143
10.39	0.672	7.228
11.543	1.081	7.268
10.97	0.652	8.351
8.943	0.617	6.217
8.835	0.741	6.461
10.607	0.532	7.91
9.114	0.868	6.017
9.391	0.295	7.535
10.03	0.513	7.666
9.792	0.461	7.271
10.719	0.466	7.45
12.334	1.437	7.889
9.608	1.04	6.832
11.299	0.845	8.008
9.09	0.889	6.065
12.307	0.489	9.173
9.858	0.586	6.529
6.954	1.06	4.602
9.213	0.725	6.524
10.65	0.735	7.09
11.196	0.845	7.169
9.96	0.464	7.915
9.951	0.793	7.133
9.857	0.527	7.211
9.023	0.594	6.615
9.195	0.639	6.27
10.028	0.506	7.484
9.893	0.238	7.63
10.188	1.183	6.145
11.782	0.618	8.405
10.064	0.536	7.298
8.702	0.773	5.978
11.088	1.183	7.382
8.216	1.017	5.394
10.542	0.644	7.61
10.844	0.868	8.625
11.295	0.344	8.285
8.585	0.443	7.489
9.33	0.44	7.047
8.27	0.542	6.558
9.125	0.461	6.535
7.754	1.109	6.303
9.818	0.74	6.994
9.95	0.713	7.551
11.553	0.992	7.588
9.807	0.895	8.032
11.05	0.764	7.695
9.824	1.013	7.118
7.976	1.096	5.303
10.701	1.119	7.529
9.321	0.796	6.799
7.403	0.739	5.528
10.538	0.501	7.842
10.543	0.949	6.978
9.451	0.504	6.727
10.474	0.204	7.914
11.189	0.838	9.356
9.065	0.58	5.92
9.82	0.452	8.183
11.214	0.681	8.025
10.302	0.47	7.569
8.53	1.213	6.604
10.383	0.328	8.075
10.982	0.757	7.658
10.069	0.632	6.823
10.399	0.287	8.179
9.946	1.291	6.237
10.182	0.387	7.955
9.356	0.779	6.19
8.75	1.111	6.123
9.45	0.641	6.375
10.141	0.806	7.761
8.277	0.998	5.141
10.632	0.742	7.952
10.457	0.896	7.525
9.509	0.716	6.487
9.408	0.353	7.446
10.313	0.576	7.568
12.585	0.741	9.408
9.536	0.357	7.767
11.116	0.612	8.336
11.249	1.258	7.598
10.293	1.184	6.293
9.139	0.428	7.273
10.04	0.632	7.327
11.05	0.496	9.326
11.733	1.115	9.463
9.068	0.408	6.512
9.083	0.565	6.326
8.718	0.268	7.407
11.204	0.608	8.588
9.767	0.373	8.174
12.169	0.752	9.16
10.05	0.907	7.27
9.739	0.768	7.463
9.391	0.705	7.729
10.166	0.9	6.709
9.956	0.603	6.826
10.073	0.799	7.473
8.429	0.868	6.166
11.237	0.857	8.754
10.39	0.498	7.856
10.729	0.713	7.905
9.22	0.391	6.835
9.267	1.036	6.098
9.895	0.999	7.3
9.39	1.07	5.598
11.396	0.671	8.639
10.325	0.57	7.915
10.666	0.425	7.901
10.855	1.165	7.117
10.651	0.662	7.522
10.212	1.113	6.551
11.386	1.053	6.978
9.164	2.791	5.145
11.182	0.975	7.451
9.785	0.542	6.866
8.438	1.455	5.078
10.121	0.726	6.606
9.638	0.803	6.919
10.759	0.78	7.874
9.658	0.876	6.266
10.163	0.62	7.734
11.066	1.123	7.29
10.229	0.382	7.75
10.177	0.497	7.249
8.601	1.028	5.717
9.648	0.675	6.535
8.739	0.671	6.319
8.825	0.964	6.609
9.131	0.552	7.354
10.103	0.964	5.954
9.491	0.428	7.387
11.449	0.348	9.364
9.946	0.813	6.648
8.735	0.83	6.737
7.983	0.666	6.362
9.201	0.49	7.069
9.634	0.626	8.069
10.229	0.648	6.574
9.036	0.523	6.06
7.829	0.693	6.02
8.945	0.72	6.593
11.371	0.935	7.805
12.287	1.124	8.251
9.862	0.331	8.561
11.522	1.45	6.924
9.862	0.728	6.531
9.347	0.549	6.611
8.681	0.694	6.858
7.996	0.629	6.393
10.27	1.021	6.952
12.009	0.976	7.657
9.865	0.762	6.367
10.456	0.821	7.396
8.668	0.483	7.152
9.447	0.378	6.758
9.27	0.61	6.635
7.975	0.753	6.408
9.232	0.405	7.212
9.532	0.381	7.782
11.226	0.389	8.205
9.918	1.177	5.896
10.448	0.413	8.892
