# element_ind cluster_ind center? dist
  476 2 0     0.026
  477 2 0     0.027
  478 2 0     0.026
  479 2 0     0.027
  480 2 0     0.025
  481 2 0     0.026
  482 2 0     0.026
  483 2 0     0.027
  484 2 0     0.027
  485 2 0     0.028
  486 2 0     0.028
  487 2 0     0.029
  488 2 0     0.029
  489 2 0     0.029
  490 2 0     0.029
  491 2 0     0.030
  492 2 0     0.030
  493 2 0     0.030
  494 2 0     0.031
  495 2 0     0.032
  496 2 0     0.031
  497 2 0     0.032
  498 2 0     0.031
  499 2 0     0.032
  500 2 0     0.031
