Octahedron
2.353
1.788
2.074
2.107
1.836
1.703
1.546
2.717
2.16
1.899
1.491
2.063
1.916
2.489
1.915
1.3
1.506
2.371
1.889
2.119
1.938
2.126
1.564
2.369
1.703
2.317
3.312
1.842
2.407
1.905
1.711
2.279
1.839
1.86
2.254
1.457
2.009
2.758
2.017
2.115
1.721
1.952
2.0
2.113
2.677
2.082
1.767
1.621
1.885
2.104
2.088
2.06
2.253
2.451
1.874
2.511
1.869
1.88
1.925
2.096
2.132
1.909
1.731
1.803
1.964
1.377
1.448
1.649
2.471
2.178
2.447
2.31
2.251
1.93
1.799
1.825
2.453
2.498
2.911
1.715
2.032
1.95
1.74
2.173
2.434
2.617
2.161
1.562
1.835
1.509
1.754
2.328
1.821
1.574
1.624
1.976
2.108
1.594
1.565
1.643
2.506
1.865
1.341
1.36
1.807
1.756
1.546
1.47
1.652
2.102
1.502
2.139
2.091
1.44
1.579
2.181
1.657
2.009
2.479
2.226
1.349
1.829
1.813
1.819
1.905
2.262
1.763
1.886
1.758
1.257
1.44
1.324
1.507
2.011
2.343
2.046
1.933
1.488
1.789
2.184
1.616
1.865
1.977
2.06
1.684
2.009
2.348
2.456
1.905
1.856
3.266
1.387
1.276
1.99
1.668
1.523
1.516
1.389
1.673
1.35
2.273
1.981
2.067
1.802
1.873
2.161
1.955
1.982
1.818
1.489
1.99
2.04
1.591
2.368
2.775
2.057
1.408
1.907
2.138
1.641
1.6
2.189
1.462
1.942
1.663
1.828
1.699
2.242
2.253
2.244
2.056
1.607
1.743
1.805
1.613
1.422
1.22
2.454
1.76
2.117
2.055
2.202
1.672
2.15
1.678
1.268
2.113
1.697
1.31
2.385
2.305
1.737
2.085
2.524
2.419
1.954
2.225
1.209
2.107
1.777
1.714
1.799
1.972
2.321
1.66
1.841
1.656
2.201
2.133
1.618
1.901
1.566
2.668
2.292
1.97
2.997
1.979
2.178
1.647
1.227
1.737
1.694
2.229
1.251
1.771
2.209
1.562
2.407
1.751
2.628
2.797
2.038
2.246
2.13
2.01
2.177
2.701
1.581
2.394
2.265
1.948
2.49
1.895
2.204
2.065
1.715
2.012
1.559
2.028
1.875
2.386
2.05
2.655
1.93
2.818
1.982
2.183
2.093
1.713
2.534
1.918
1.96
1.927
2.096
2.859
1.907
2.317
3.084
2.035
1.323
2.364
2.338
2.665
2.161
1.639
2.199
1.67
1.845
1.527
2.676
1.985
1.955
2.376
1.582
1.766
2.143
1.707
1.904
2.482
1.574
2.563
2.392
1.308
1.787
1.845
1.997
1.825
2.295
1.976
2.08
1.721
1.529
1.364
2.406
1.781
1.699
3.733
1.587
1.578
2.22
2.195
2.68
2.264
1.917
1.75
2.038
2.165
2.087
2.704
2.938
1.69
2.824
1.678
1.829
2.356
1.526
1.838
2.361
1.666
1.998
2.469
1.598
1.658
2.241
1.833
1.908
2.105
2.865
2.2
1.625
1.309
2.221
2.367
2.13
1.811
1.867
2.231
2.385
1.356
1.25
1.664
2.194
2.646
1.932
1.349
2.345
2.148
1.621
2.084
2.265
1.875
2.558
1.355
1.442
2.486
2.126
1.996
1.437
1.726
1.911
1.926
1.623
2.007
2.633
1.491
2.31
2.037
1.608
2.315
1.711
1.822
1.949
2.138
1.82
2.153
2.062
1.853
2.209
1.839
1.886
1.541
2.033
1.849
2.005
1.719
2.325
2.597
1.685
1.95
1.664
2.104
1.592
2.761
2.003
2.363
2.914
2.185
2.826
1.543
1.795
1.946
1.798
2.002
1.813
1.819
1.497
2.093
2.469
2.616
1.906
1.573
1.288
1.715
1.896
1.79
2.282
1.632
2.27
2.478
2.042
1.631
2.011
2.012
1.367
2.147
2.35
1.902
2.067
2.283
1.847
2.328
2.424
1.713
1.306
2.169
1.986
2.698
1.95
1.587
2.393
1.657
1.776
1.364
1.983
1.704
1.833
3.008
2.007
2.52
1.961
1.342
1.75
2.467
1.828
1.934
1.802
1.737
2.703
2.398
1.792
1.889
2.447
1.871
1.787
1.448
1.907
1.805
3.047
2.212
2.049
2.341
2.337
1.753
2.189
1.767
2.202
1.682
1.965
1.403
2.232
2.02
1.837
1.899
2.135
2.066
1.601
2.296
1.824
2.063
3.04
3.427
1.774
1.896
2.205
2.219
1.964
2.604
1.933
1.67
2.246
1.646
1.796
1.788
2.004
1.952
2.726
1.713
1.522
3.285
2.287
1.369
2.115
1.476
1.407
2.306
2.44
2.29
3.093
2.514
1.798
2.037
1.268
1.619
1.999
1.285
1.978
1.481
1.894
1.776
1.686
2.693
3.925
2.203
1.504
1.961
1.796
2.436
2.405
2.058
1.951
1.538
1.514
1.848
1.819
2.769
2.137
2.46
2.148
2.481
2.044
1.944
2.425
1.601
2.169
1.864
2.051
2.033
2.115
2.137
1.576
1.874
2.525
2.652
1.976
2.608
2.305
2.32
1.914
1.928
1.793
2.232
2.12
2.021
1.688
1.927
1.815
2.031
1.549
2.496
2.296
2.441
1.476
1.905
2.863
2.54
1.54
2.123
1.875
2.005
2.386
1.9
2.943
2.023
1.699
2.076
2.898
3.257
1.512
1.744
2.189
1.207
1.354
2.742
2.579
1.837
2.145
1.581
2.082
2.116
1.745
2.047
1.852
2.005
1.946
2.255
1.789
2.63
2.835
1.666
2.713
2.377
1.89
2.432
2.465
2.518
2.114
1.7
2.628
1.598
1.952
2.243
2.356
1.954
1.953
1.311
1.211
1.216
0.99
1.922
2.145
2.536
2.232
2.169
1.462
1.681
1.117
1.699
1.298
1.601
2.064
2.081
2.486
1.821
1.855
1.528
2.085
1.665
2.801
1.718
1.923
1.802
1.823
1.038
1.414
1.084
1.335
2.346
1.877
1.546
1.843
1.441
1.274
1.627
1.191
1.779
1.813
1.58
1.712
1.19
1.485
2.337
1.475
2.178
1.606
1.208
2.095
1.805
1.463
1.731
1.049
1.618
1.589
1.471
2.338
1.412
1.802
1.734
1.967
1.823
1.478
1.868
1.39
1.905
1.929
1.693
1.169
1.994
1.337
2.104
1.627
1.276
1.836
1.823
2.08
1.139
2.43
2.549
1.498
1.611
1.687
1.606
1.916
1.29
1.552
3.358
1.64
1.621
1.692
1.806
1.705
1.648
2.024
1.665
1.668
1.484
1.352
1.856
1.417
2.02
2.317
1.988
2.628
1.691
2.073
1.687
1.221
2.402
2.123
2.223
2.042
1.984
1.992
2.125
1.343
2.373
1.964
1.739
2.37
1.765
2.251
2.333
1.973
2.112
2.669
1.871
2.113
2.314
2.587
2.866
1.969
2.772
2.079
1.607
2.112
2.334
2.379
2.283
1.986
2.27
1.781
2.214
1.211
2.211
1.989
2.075
2.13
2.298
2.614
2.423
1.962
3.33
1.688
1.77
1.603
1.519
1.866
2.488
2.707
1.697
1.733
2.119
1.799
2.2
1.193
1.829
2.622
2.391
1.59
2.026
2.424
1.546
2.362
2.279
2.064
1.667
2.467
2.632
2.13
1.648
1.812
2.033
1.252
1.628
1.842
1.267
2.332
1.76
1.433
1.869
1.663
2.89
1.839
2.052
1.762
2.175
1.857
2.623
1.741
1.973
1.378
1.723
2.088
2.736
2.142
2.316
3.108
2.223
2.081
2.498
2.483
1.742
2.349
2.103
1.517
2.139
2.092
1.655
1.616
1.179
2.077
1.579
1.516
1.703
2.216
2.632
1.978
2.157
1.617
1.741
2.775
2.269
2.302
1.5
1.779
1.924
1.83
2.28
1.575
1.694
2.943
1.771
1.872
1.648
1.876
1.919
1.3
1.912
2.039
1.842
1.83
1.87
2.752
2.477
2.306
2.47
1.886
1.597
2.501
1.518
1.859
2.459
2.45
2.18
1.852
2.32
1.345
1.65
2.5
2.393
1.882
2.024
1.762
2.454
1.962
3.005
2.2
2.011
2.047
2.043
1.805
2.349
1.997
1.763
2.177
2.309
1.353
2.28
1.548
1.782
2.292
2.028
2.482
2.384
3.805
2.593
2.094
2.832
1.639
1.897
1.877
1.474
1.63
1.864
1.626
1.75
2.481
1.798
1.879
2.148
2.112
1.56
1.765
2.586
2.113
1.761
3.283
1.84
1.761
3.025
1.815
1.537
1.742
2.24
1.623
2.221
2.003
1.78
1.885
1.816
1.956
2.156
