# element_ind cluster_ind center? dist
  204 2 0     0.030
  205 2 0     0.029
  206 2 0     0.030
  207 2 0     0.028
  208 2 0     0.029
  209 2 0     0.028
  210 2 0     0.027
  211 2 0     0.028
  212 2 0     0.028
  213 2 0     0.030
  214 2 0     0.028
  215 2 0     0.029
  216 2 0     0.028
  217 2 0     0.026
  218 2 0     0.026
  219 2 0     0.025
  220 2 0     0.026
  221 2 0     0.027
  222 2 0     0.026
  223 2 0     0.028
  224 2 0     0.027
  225 2 0     0.027
  226 2 0     0.026
  227 2 0     0.025
  228 2 0     0.026
  229 2 0     0.026
  230 2 0     0.025
  231 2 0     0.026
  232 2 0     0.024
  233 2 0     0.025
  234 2 0     0.026
  235 2 0     0.025
  236 2 0     0.026
  237 2 0     0.026
  238 2 0     0.025
  239 2 0     0.025
  240 2 0     0.025
  241 2 0     0.025
  242 2 0     0.025
  243 2 0     0.025
  244 2 0     0.025
  245 2 0     0.024
  246 2 0     0.024
  247 2 0     0.024
  248 2 0     0.025
  249 2 0     0.025
  250 2 0     0.025
  251 2 0     0.026
  252 2 0     0.024
  253 2 0     0.025
  254 2 0     0.025
  255 2 0     0.024
  256 2 0     0.025
  257 2 0     0.025
  258 2 0     0.027
  259 2 0     0.026
  260 2 0     0.027
  261 2 0     0.026
  262 2 0     0.027
  263 2 0     0.027
  264 2 0     0.026
  265 2 0     0.026
  266 2 0     0.024
  267 2 0     0.024
  268 2 0     0.026
  269 2 0     0.024
  270 2 0     0.025
  271 2 0     0.025
  272 2 0     0.024
  273 2 0     0.023
  274 2 0     0.024
  275 2 0     0.024
  276 2 0     0.024
  277 2 0     0.025
  278 2 0     0.025
  279 2 0     0.025
  280 2 0     0.025
  281 2 0     0.025
  282 2 0     0.026
  283 2 0     0.025
  284 2 0     0.024
  285 2 0     0.024
  286 2 0     0.023
  287 2 0     0.024
  288 2 0     0.025
  289 2 0     0.024
  290 2 0     0.024
  291 2 0     0.024
  292 2 0     0.024
  293 2 0     0.023
  294 2 0     0.023
  295 2 0     0.021
  296 2 0     0.022
  297 2 0     0.022
  298 2 0     0.022
  299 2 0     0.022
  300 2 0     0.021
  301 2 0     0.020
  302 2 0     0.020
  303 2 0     0.019
  304 2 1     0.000
  305 2 0     0.020
  306 2 0     0.021
  307 2 0     0.022
  308 2 0     0.024
  309 2 0     0.025
  310 2 0     0.024
  311 2 0     0.025
  312 2 0     0.025
  313 2 0     0.026
  314 2 0     0.025
  315 2 0     0.024
  316 3 0     0.024
  317 3 0     0.025
  318 3 0     0.024
  319 3 0     0.024
  320 3 0     0.025
  321 3 0     0.025
  322 3 0     0.026
  323 3 0     0.026
  324 3 0     0.025
  325 3 0     0.024
  326 3 0     0.024
  327 3 0     0.026
  328 3 0     0.026
  329 3 0     0.026
  330 3 0     0.025
  331 3 0     0.025
  332 3 0     0.025
  333 3 0     0.026
  334 3 0     0.023
  335 3 0     0.023
  336 3 0     0.024
  337 3 0     0.025
  338 3 0     0.025
  339 3 0     0.025
  340 3 0     0.024
  341 3 0     0.025
  342 3 0     0.024
  343 3 0     0.023
  344 3 0     0.024
  345 3 0     0.022
  346 3 0     0.023
  347 3 0     0.021
  348 3 0     0.022
  349 3 0     0.022
  350 3 0     0.022
  351 3 0     0.022
  352 3 0     0.022
  353 3 0     0.021
  354 3 0     0.022
  355 3 0     0.020
  356 3 0     0.021
  357 3 1     0.000
  358 3 0     0.021
  359 3 0     0.023
  360 3 0     0.023
  361 3 0     0.023
  362 3 0     0.022
  363 3 0     0.022
  364 3 0     0.023
  365 3 0     0.024
  366 3 0     0.023
  367 3 0     0.025
  368 3 0     0.024
  369 3 0     0.024
  370 3 0     0.024
  371 3 0     0.024
  372 3 0     0.024
  373 3 0     0.024
  374 3 0     0.023
  375 3 0     0.024
  376 3 0     0.024
  377 3 0     0.022
  378 3 0     0.024
  379 3 0     0.024
  380 3 0     0.024
  381 3 0     0.025
  382 3 0     0.024
  383 3 0     0.024
  384 3 0     0.024
  385 3 0     0.024
  386 3 0     0.025
  387 3 0     0.025
  388 4 0     0.026
  389 4 0     0.026
  390 4 0     0.027
  391 4 0     0.026
  392 4 0     0.026
  393 4 0     0.026
  394 4 0     0.026
  395 4 0     0.027
  396 4 0     0.028
  397 4 0     0.026
  398 4 0     0.027
  399 4 0     0.027
  400 4 0     0.026
  401 4 0     0.026
  402 4 0     0.025
  403 4 0     0.024
  404 4 0     0.023
  405 4 0     0.025
  406 4 0     0.023
  407 4 0     0.023
  408 4 0     0.022
  409 4 0     0.022
  410 4 0     0.023
  411 4 0     0.024
  412 4 0     0.023
  413 4 0     0.023
  414 4 0     0.023
  415 4 0     0.023
  416 4 0     0.023
  417 4 0     0.022
  418 4 0     0.022
  419 4 0     0.022
  420 4 0     0.022
  421 4 0     0.022
  422 4 0     0.022
  423 4 0     0.021
  424 4 0     0.021
  425 4 0     0.018
  426 4 1     0.000
  427 4 0     0.019
  428 4 0     0.021
  429 4 0     0.020
  430 4 0     0.021
  431 4 0     0.023
  432 4 0     0.023
  433 4 0     0.023
  434 4 0     0.024
  435 4 0     0.024
  436 4 0     0.024
  437 4 0     0.025
  438 4 0     0.024
  439 4 0     0.023
  440 4 0     0.024
  441 4 0     0.025
  442 4 0     0.025
  443 4 0     0.024
  444 4 0     0.024
  445 4 0     0.025
  446 4 0     0.024
  447 4 0     0.024
  448 4 0     0.024
  449 4 0     0.025
  450 4 0     0.025
  451 4 0     0.026
  452 4 0     0.026
  453 4 0     0.025
  454 4 0     0.025
  455 4 0     0.024
  456 4 0     0.023
  457 4 0     0.023
  458 4 0     0.024
  459 4 0     0.024
  460 4 0     0.025
  461 4 0     0.024
  462 4 0     0.023
  463 4 0     0.025
  464 4 0     0.026
  465 4 0     0.025
  466 4 0     0.025
  467 4 0     0.025
  468 4 0     0.023
  469 4 0     0.024
  470 4 0     0.024
  471 4 0     0.022
  472 4 0     0.024
  473 4 0     0.024
  474 4 0     0.027
  475 4 0     0.027
  476 4 0     0.026
  477 4 0     0.027
  478 4 0     0.026
  479 4 0     0.027
  480 4 0     0.025
  481 4 0     0.026
  482 4 0     0.026
  483 4 0     0.027
  484 4 0     0.027
  485 4 0     0.028
  486 4 0     0.028
  487 4 0     0.029
  488 4 0     0.029
  489 4 0     0.029
  490 4 0     0.029
  491 4 0     0.030
  492 4 0     0.030
  493 4 0     0.030
  494 4 0     0.031
  495 4 0     0.032
  496 4 0     0.031
  497 4 0     0.032
  498 4 0     0.031
  499 4 0     0.032
  500 4 0     0.031
