Tetrahedral	Seesaw
8.255	0.994
12.434	1.167
11.168	0.499
10.663	0.516
9.414	0.758
10.751	0.697
9.597	0.649
9.76	0.475
9.342	0.687
10.519	0.475
12.635	0.843
12.408	0.963
11.543	0.846
8.189	0.473
13.084	1.197
8.795	0.309
10.031	0.578
11.102	0.974
10.611	0.637
7.158	1.324
9.065	0.883
9.895	0.458
10.751	0.607
7.506	0.728
10.093	0.506
8.116	1.04
9.81	0.509
8.22	1.014
10.249	0.481
9.25	0.296
9.54	0.718
11.064	0.451
8.928	0.558
11.628	0.747
8.904	0.672
11.052	1.053
8.634	0.579
8.899	0.733
9.919	1.05
9.336	0.502
9.942	0.773
9.396	0.583
11.129	0.898
9.125	1.29
8.098	1.141
7.688	1.364
9.536	0.274
10.034	0.504
9.673	0.382
8.531	1.178
8.776	1.131
10.606	0.853
8.687	1.366
9.751	1.521
10.502	0.647
9.089	1.574
7.869	0.812
8.626	0.7
8.2	0.941
10.67	0.838
10.667	0.91
9.177	0.739
9.338	0.961
8.437	0.578
10.386	1.053
8.639	0.768
10.041	0.775
9.453	1.15
8.316	1.19
9.4	0.85
7.906	1.278
10.026	0.448
10.691	1.956
9.364	0.77
9.908	1.261
7.455	1.452
10.081	0.947
11.23	0.569
8.104	1.464
11.686	0.951
9.503	2.113
10.199	0.661
8.553	0.771
9.452	1.248
10.053	0.364
11.21	0.571
8.429	1.294
8.652	0.318
8.406	0.448
7.838	0.94
8.569	0.704
10.274	1.227
9.288	1.076
11.266	0.802
7.652	1.206
10.779	1.117
9.123	1.944
11.89	0.805
7.556	1.514
11.09	0.769
10.063	0.63
9.191	0.678
7.707	1.094
9.2	1.049
8.334	0.748
7.768	1.439
9.128	0.656
11.047	1.013
8.508	1.385
11.646	1.018
8.801	1.394
9.745	2.037
9.992	0.504
7.655	1.589
10.099	1.136
9.033	0.682
9.633	0.785
10.087	1.891
7.32	1.696
7.735	2.499
8.529	1.204
9.834	1.437
8.948	1.502
7.138	1.383
9.68	1.042
8.706	1.624
8.414	0.826
8.961	1.562
9.909	0.884
9.647	1.005
9.741	0.44
10.291	0.54
9.537	0.794
7.521	1.118
7.359	1.768
10.436	0.772
9.654	0.74
7.9	1.548
8.349	0.7
8.818	0.815
9.692	1.098
10.206	0.864
8.205	1.26
8.669	1.409
8.844	1.054
11.886	0.732
12.332	0.901
6.714	2.015
11.293	1.499
9.493	1.48
8.799	0.892
9.571	1.264
8.309	1.195
44.738	37.813
33.96	23.418
46.956	26.328
44.382	38.723
32.694	20.329
40.141	23.845
45.958	38.842
44.999	29.357
46.985	36.154
28.719	14.027
48.939	31.151
45.842	39.632
43.954	24.421
42.337	36.624
44.459	37.956
48.82	39.836
43.056	38.78
48.427	42.061
48.023	38.753
46.227	31.27
48.524	41.641
46.018	40.947
48.485	34.588
44.737	40.202
44.891	40.78
47.029	39.748
46.475	41.479
41.752	36.184
42.719	37.643
42.305	37.222
48.424	42.934
52.812	39.588
41.022	36.402
50.581	39.945
49.888	40.001
43.904	35.316
52.033	38.832
49.177	38.24
44.903	35.097
45.948	40.381
44.159	36.673
50.929	35.821
43.539	35.08
44.187	37.756
51.137	34.756
51.796	35.099
47.925	36.888
45.183	34.631
49.601	38.706
42.922	34.234
53.522	37.502
49.503	38.143
47.18	37.918
51.798	35.843
48.978	34.502
42.354	34.256
49.144	30.617
51.402	37.715
46.767	36.491
45.373	30.371
48.327	32.201
45.179	36.321
47.787	41.432
46.7	38.41
42.68	34.615
46.407	39.1
53.249	40.436
49.205	41.981
54.659	41.029
49.538	41.589
55.338	41.059
49.495	40.049
49.744	40.755
52.752	37.394
49.277	33.653
45.568	38.381
48.845	41.663
45.732	40.64
48.46	42.073
47.8	43.072
39.714	35.547
41.794	37.129
46.25	39.878
42.704	38.046
43.815	39.299
42.577	38.666
42.146	36.427
44.673	40.026
44.906	39.401
40.487	38.379
41.995	38.497
42.207	36.531
46.263	34.77
53.252	42.376
53.493	43.39
54.945	44.792
53.477	46.599
47.296	40.941
53.206	45.402
44.633	38.292
50.493	45.407
54.131	47.133
44.461	36.81
45.692	41.246
43.748	37.995
54.191	46.818
48.402	44.071
47.248	43.137
46.579	41.264
54.975	42.566
49.553	44.735
51.762	41.578
50.784	40.952
46.076	34.351
52.191	45.996
42.6	34.899
44.038	39.149
41.542	40.032
48.551	40.776
54.679	39.823
45.632	41.948
39.687	36.522
46.544	37.86
52.692	44.891
52.308	43.064
51.334	44.633
42.957	36.192
49.886	41.712
36.827	34.779
49.956	43.031
46.617	42.978
48.832	41.022
43.035	38.501
46.932	40.374
42.28	39.028
45.063	39.746
39.417	36.98
26.198	27.28
37.447	35.566
31.147	31.571
31.959	25.431
54.955	46.029
51.688	45.139
52.103	43.085
51.368	44.379
48.645	39.113
46.577	37.108
48.384	39.342
52.221	41.908
47.058	41.494
50.316	41.653
47.537	40.33
42.722	25.751
48.227	37.888
42.812	38.323
47.11	43.077
50.057	45.017
51.787	44.585
55.072	44.314
52.984	40.042
48.619	43.065
51.174	41.387
53.166	46.739
53.186	45.976
39.157	34.127
51.678	44.491
54.225	45.343
41.607	32.118
52.949	46.732
48.169	30.509
46.971	42.286
51.756	45.744
45.269	41.681
41.85	39.904
52.323	43.04
35.574	27.167
49.581	35.343
53.634	47.764
41.233	39.2
52.543	45.997
48.051	41.126
46.963	38.752
45.912	37.654
50.099	35.126
48.585	38.395
42.717	33.491
46.106	39.684
44.945	42.18
45.933	40.793
46.146	41.107
46.13	39.351
40.947	31.866
48.473	38.25
50.399	44.575
46.559	40.584
52.967	44.659
50.752	41.373
45.587	41.575
37.859	34.5
43.247	37.835
42.799	34.964
47.807	38.92
49.82	41.176
48.039	42.53
44.537	42.081
47.398	41.773
49.181	38.028
45.966	36.323
48.125	39.248
50.554	33.667
49.372	38.5
47.506	35.725
48.789	37.608
49.636	36.895
49.334	38.025
52.943	35.025
48.572	38.385
48.95	38.435
51.186	33.857
51.532	32.648
49.993	38.612
51.314	33.742
50.329	37.156
50.366	36.344
50.446	37.403
49.214	38.038
51.325	37.62
47.588	37.347
49.956	35.365
51.972	35.449
53.336	41.332
46.937	38.396
49.256	37.869
52.254	34.996
47.318	36.282
51.12	34.317
44.9	36.547
51.411	36.958
50.66	34.171
47.314	36.287
51.772	34.092
48.89	30.908
46.687	34.618
50.887	38.451
48.115	39.188
49.42	34.922
50.113	36.641
49.846	36.519
47.512	38.638
52.033	34.073
49.303	37.658
49.619	35.958
49.192	40.45
46.943	37.059
49.265	33.375
41.104	33.1
53.068	34.302
44.982	35.28
51.24	36.628
53.123	37.87
51.553	34.766
47.41	36.806
52.089	35.199
50.063	40.456
50.442	33.111
52.362	35.768
52.305	35.933
50.82	40.647
43.815	37.528
46.768	38.755
48.57	38.656
48.304	39.174
52.652	40.166
47.874	37.883
45.455	39.017
44.968	36.036
47.837	39.382
51.411	33.828
51.841	34.699
43.868	35.359
50.302	39.916
50.75	40.777
52.218	38.715
51.944	38.879
51.762	37.777
48.938	42.555
52.22	38.143
53.297	40.855
46.294	37.454
44.176	35.748
49.477	41.081
43.869	36.894
46.041	39.264
48.088	40.005
44.872	39.617
45.777	37.989
45.596	40.803
52.72	46.454
55.077	48.232
46.112	39.633
46.913	40.782
47.612	42.271
52.559	43.335
43.929	40.047
55.96	48.082
46.182	34.581
41.22	36.409
39.238	33.805
43.27	37.194
44.627	36.36
45.12	36.973
44.238	37.493
44.004	36.982
43.022	36.841
45.933	36.82
41.59	32.973
44.909	38.546
43.964	39.681
45.707	39.508
46.948	40.101
45.105	36.63
50.326	41.036
52.511	46.459
46.62	39.319
49.472	43.308
42.43	38.815
50.847	43.993
46.239	38.863
47.019	40.33
49.201	41.75
44.556	37.939
47.062	39.552
46.365	37.265
40.341	33.994
49.877	42.509
53.851	45.938
53.371	42.29
53.015	45.421
52.15	45.392
49.452	44.291
45.238	41.211
57.487	46.452
48.493	39.196
52.277	45.966
51.396	44.893
53.195	46.84
54.326	47.42
49.275	41.783
49.265	36.972
53.978	45.356
55.135	48.73
49.902	45.006
51.184	45.544
48.134	43.551
46.827	40.108
45.788	38.225
46.718	39.065
52.476	46.849
43.204	37.844
46.36	42.831
48.514	39.306
47.731	39.132
55.015	43.467
49.197	32.412
44.907	38.407
44.412	37.261
50.502	43.89
50.215	40.629
51.278	43.475
49.705	38.005
49.765	36.808
46.339	38.083
45.544	37.413
49.513	44.208
51.105	44.133
47.713	40.557
49.31	43.149
53.337	42.22
52.401	36.21
42.066	37.446
53.528	39.356
43.817	41.331
55.881	49.847
54.407	48.384
47.243	42.365
49.406	44.591
45.808	42.094
47.546	41.874
42.659	35.029
43.676	36.207
48.458	40.969
46.858	39.574
47.837	41.971
45.579	39.325
43.593	38.401
46.973	40.956
46.596	42.35
48.713	42.476
47.724	41.341
48.26	42.684
46.726	40.982
47.788	42.252
48.152	41.893
48.206	42.466
49.016	42.735
47.797	42.231
48.239	41.888
50.509	42.79
48.185	41.671
47.579	42.374
46.509	41.513
46.56	41.054
46.637	41.555
49.18	41.522
48.364	42.954
48.581	42.174
44.645	40.68
47.161	41.828
46.855	41.404
48.203	41.071
46.189	40.506
43.659	39.503
49.387	42.031
47.87	41.706
47.124	41.347
47.358	42.423
47.442	42.012
48.523	42.94
44.28	38.95
46.853	41.616
49.029	43.655
46.045	39.917
47.303	41.996
45.614	39.649
49.259	43.779
46.974	41.767
47.658	42.036
47.434	41.312
51.453	44.188
48.178	41.629
46.569	40.01
45.943	41.176
46.351	40.55
45.882	39.633
49.344	42.805
48.178	40.593
43.167	37.629
48.358	42.843
48.262	42.273
47.709	40.766
50.188	43.247
47.167	41.716
47.109	42.354
47.713	41.401
49.722	40.811
52.252	44.665
48.093	43.016
50.56	44.891
51.038	43.135
53.709	39.22
52.593	44.469
52.62	44.233
53.853	41.532
49.282	43.862
52.714	44.566
51.503	44.789
51.795	43.242
52.075	35.516
53.995	38.573
52.387	38.565
50.699	36.245
50.254	33.682
52.483	36.016
53.076	37.273
49.354	43.985
50.839	36.491
53.458	38.104
50.571	42.495
53.477	38.335
49.96	34.775
53.228	45.835
51.038	40.715
54.821	39.858
51.946	37.482
44.203	32.898
41.289	30.676
46.386	32.728
39.491	29.648
38.882	28.964
39.632	31.217
45.1	34.333
40.442	30.734
39.805	29.702
43.577	34.392
40.282	29.884
43.036	32.517
47.895	36.166
43.002	32.36
40.222	30.356
44.029	33.385
43.027	32.24
45.198	32.899
41.436	30.379
41.704	31.458
42.391	31.656
43.185	32.283
42.656	30.827
46.133	34.607
42.531	31.589
47.28	32.659
52.211	43.776
51.302	41.999
53.041	46.411
51.842	35.869
50.508	43.445
52.377	43.646
49.945	44.025
54.505	42.309
50.124	43.243
51.853	42.946
52.015	38.203
54.375	39.805
49.499	41.421
55.038	40.629
52.257	44.819
52.056	43.905
51.921	43.546
53.241	41.363
51.748	44.091
55.301	45.659
48.966	43.342
52.868	38.463
52.1	38.189
50.434	37.199
54.379	41.557
53.431	38.244
55.589	42.453
54.047	41.186
53.919	38.772
51.629	41.679
53.098	37.094
51.919	38.406
52.507	44.417
54.464	43.838
52.861	37.864
54.22	44.203
55.253	43.366
54.319	39.303
46.5	41.631
53.787	43.98
52.613	44.059
54.197	40.507
55.371	42.148
55.909	42.305
54.065	39.78
52.897	38.744
54.274	42.953
47.442	41.995
51.453	43.764
50.94	43.662
53.289	46.271
54.653	42.987
49.633	37.6
52.861	38.885
54.556	41.518
54.051	46.723
54.34	40.803
55.26	40.428
52.614	45.195
54.838	45.172
54.142	45.06
52.894	38.07
52.29	36.88
51.776	44.407
51.522	44.255
49.306	36.59
54.417	40.396
48.942	35.029
54.997	44.033
50.155	42.651
49.045	34.258
52.389	38.258
55.09	39.491
52.824	44.356
54.897	43.15
54.794	39.637
53.055	37.646
49.489	41.975
51.229	42.751
54.677	43.339
50.227	40.997
51.75	40.224
53.188	37.443
49.006	40.624
54.061	41.224
52.651	40.592
46.228	39.267
39.979	32.843
47.124	40.256
44.535	37.036
44.816	39.156
48.63	40.687
44.443	38.872
46.792	39.326
45.677	36.935
46.476	28.491
52.247	38.504
47.363	33.83
50.962	43.53
48.229	41.491
45.247	40.328
44.031	37.561
45.601	38.678
47.097	40.729
40.273	36.292
40.328	35.028
39.652	33.216
41.445	35.453
45.846	40.387
48.513	40.986
47.66	39.977
45.704	39.085
46.672	40.825
46.514	39.784
44.297	36.961
42.63	36.767
46.562	39.862
46.259	37.715
42.589	37.749
41.113	36.708
43.691	37.856
44.009	40.062
44.595	39.796
44.702	40.355
48.853	41.632
48.734	41.895
42.177	39.135
49.327	42.589
46.098	39.655
48.613	40.291
38.815	36.557
39.518	35.867
