# element_ind cluster_ind center? dist
  476 3 0     0.026
  477 3 0     0.027
  478 3 0     0.026
  479 3 0     0.027
  480 3 0     0.025
  481 3 0     0.026
  482 3 0     0.026
  483 3 0     0.027
  484 3 0     0.027
  485 3 0     0.028
  486 3 0     0.028
  487 3 0     0.029
  488 3 0     0.029
  489 3 0     0.029
  490 3 0     0.029
  491 3 0     0.030
  492 3 0     0.030
  493 3 0     0.030
  494 3 0     0.031
  495 3 0     0.032
  496 3 0     0.031
  497 3 0     0.032
  498 3 0     0.031
  499 3 0     0.032
  500 3 0     0.031
