Tetrahedral	Seesaw	V-trigonal-bipyramid
7.986	0.519	5.984
9.288	0.344	7.339
9.468	0.784	6.527
10.94	0.713	8.404
9.796	0.362	8.159
10.022	0.495	8.115
10.555	1.243	6.282
8.825	0.347	7.293
10.594	0.645	8.218
9.039	0.293	6.695
10.659	0.767	6.824
10.375	0.342	8.132
9.549	0.642	6.649
10.403	0.54	7.725
8.256	0.543	5.893
9.503	0.538	6.877
8.851	0.848	6.914
8.966	1.112	6.501
9.831	0.69	6.687
7.753	0.528	6.098
12.377	0.569	9.883
10.1	0.469	8.069
9.507	0.659	7.654
8.897	0.583	6.477
12.361	1.405	7.875
11.057	0.416	9.352
10.284	0.238	7.803
10.521	0.914	7.866
10.252	0.511	8.963
10.326	0.695	7.7
10.184	0.399	8.534
8.852	0.525	7.246
10.068	0.941	7.182
10.514	0.68	8.896
8.987	0.584	8.027
9.9	0.598	7.201
9.575	0.326	7.942
9.337	0.761	7.609
11.08	0.591	7.978
8.551	1.054	5.565
10.808	0.661	7.912
10.859	0.539	7.61
11.607	0.592	9.145
11.555	1.189	6.991
10.639	0.703	8.868
11.042	0.802	7.646
12.067	0.664	9.095
9.942	0.256	7.966
7.525	0.331	6.301
11.992	0.798	9.452
7.819	0.598	5.22
8.44	0.605	7.282
9.632	0.251	7.972
9.776	0.679	7.323
9.54	1.391	5.918
10.255	0.792	7.337
11.583	0.527	8.641
10.1	0.318	8.422
12.319	0.789	8.856
11.028	0.322	8.937
11.037	0.526	8.947
8.332	0.864	6.566
9.5	0.677	7.367
9.679	1.016	6.307
10.222	0.867	6.526
9.068	1.061	6.063
10.963	0.919	6.737
9.157	0.48	7.125
9.556	0.355	7.309
11.352	1.342	7.386
10.889	1.135	7.238
9.086	0.328	7.198
10.76	0.957	7.349
11.395	0.636	8.188
10.636	0.617	7.7
11.107	0.6	7.788
11.102	0.766	7.614
10.5	1.299	5.707
9.556	0.602	6.55
10.366	0.637	7.793
11.213	0.636	8.3
8.825	0.754	5.679
10.983	1.034	7.396
7.906	0.547	5.809
12.7	0.784	9.271
8.528	0.513	6.525
9.248	0.796	6.043
9.668	0.587	6.625
10.769	0.537	7.837
8.669	0.881	5.686
9.683	0.771	7.662
7.928	0.723	5.802
9.058	0.979	5.148
9.3	0.686	6.81
10.729	0.601	7.465
10.302	0.781	7.565
8.841	0.485	6.63
9.563	0.404	7.476
9.216	0.666	6.292
11.062	0.686	8.266
9.029	0.616	7.083
8.755	0.585	6.872
8.722	1.079	6.046
7.985	0.955	5.846
11.088	0.766	8.035
10.652	0.58	7.846
9.919	0.613	7.952
10.53	0.92	7.223
6.91	0.847	5.166
10.632	0.278	8.22
9.701	0.497	6.644
10.421	0.559	8.23
9.832	0.311	7.559
9.452	0.953	6.706
10.603	0.582	7.865
10.878	0.439	8.569
8.273	1.164	5.459
11.211	0.913	8.638
9.649	1.245	6.365
9.871	0.814	7.457
11.5	0.735	8.022
9.78	1.031	7.563
7.491	1.336	4.856
8.888	0.468	6.512
6.242	0.63	5.447
10.346	0.68	6.862
7.558	1.308	6.332
9.037	1.41	5.305
11.316	0.78	7.872
8.506	0.338	6.952
6.865	1.323	4.859
11.29	0.903	7.661
8.511	0.714	6.346
8.409	0.809	6.173
10.545	0.404	8.68
8.305	1.192	5.564
10.145	0.477	8.015
8.076	1.263	5.057
10.954	0.593	7.961
8.092	0.637	5.402
9.923	0.664	7.092
9.875	0.66	6.33
12.632	0.996	8.508
10.542	0.51	7.963
9.608	1.005	6.288
9.556	0.695	7.218
10.758	0.948	6.978
8.381	1.877	5.667
7.711	0.968	5.329
10.408	0.543	7.713
11.41	0.568	8.893
8.021	0.771	6.916
10.181	0.703	6.819
9.631	0.602	6.466
11.091	0.563	7.752
9.067	0.762	7.194
9.018	0.751	6.005
10.822	1.42	7.209
9.388	1.247	5.465
11.099	1.169	7.961
11.522	0.622	8.218
10.554	0.867	7.103
10.252	0.853	6.876
11.638	0.766	9.248
9.864	1.08	6.061
10.465	0.45	8.056
12.796	1.005	9.378
10.983	0.781	8.207
10.087	0.298	9.041
8.54	0.581	6.267
8.813	0.679	6.866
8.581	0.641	5.993
9.358	0.899	6.938
8.828	1.022	5.438
9.813	0.417	7.244
10.078	0.379	7.426
11.868	0.865	9.213
11.49	0.795	8.986
9.817	0.905	6.704
9.054	0.651	6.796
12.115	0.684	8.161
8.806	0.465	6.444
8.103	0.644	5.702
12.44	0.8	9.151
9.532	0.921	6.372
8.096	0.781	6.218
9.714	0.81	6.628
10.214	0.346	8.361
9.638	0.59	7.232
9.793	0.391	8.455
9.715	0.385	7.209
11.25	0.722	7.616
7.804	0.524	6.704
10.583	0.524	8.195
12.329	1.076	10.107
8.705	0.732	6.567
9.896	0.39	7.422
9.654	0.716	6.848
9.547	0.795	6.56
9.884	0.58	8.252
13.062	0.625	10.054
10.535	0.885	7.716
10.996	0.547	8.677
10.36	0.601	7.55
12.022	0.716	8.916
9.269	1.066	5.344
10.264	0.526	8.025
9.74	0.583	6.758
9.486	0.652	7.125
8.921	0.233	7.231
12.181	0.929	8.813
10.329	0.648	7.888
13.61	1.644	8.775
11.694	0.372	9.93
10.459	1.023	7.909
10.983	0.821	7.748
9.686	0.534	6.734
8.805	0.683	5.603
9.843	0.792	6.486
10.004	0.642	7.992
10.288	0.652	7.525
8.99	0.517	6.573
7.963	0.838	5.686
9.099	0.429	6.448
10.205	0.632	7.391
12.057	0.757	9.375
12.258	1.089	8.519
8.504	0.712	6.317
10.598	0.586	7.794
10.86	0.894	7.426
9.444	0.722	5.939
9.408	0.83	6.818
12.57	1.264	8.306
11.238	0.533	7.881
11.334	0.801	9.274
10.821	0.672	7.742
9.469	0.655	6.843
8.637	0.863	7.559
10.043	0.731	6.606
11.056	1.461	6.327
12.502	0.869	10.418
11.298	0.84	8.043
12.028	0.679	9.357
8.199	0.355	7.103
9.964	0.948	5.918
10.0	0.94	6.821
13.581	1.039	11.07
9.952	0.468	7.558
12.395	0.646	9.137
10.932	0.742	7.769
10.768	0.759	7.549
11.491	0.642	8.84
9.4	0.702	6.565
10.333	0.565	7.962
11.723	1.125	7.173
8.693	0.81	6.612
11.887	0.595	9.374
10.788	0.42	8.343
11.465	0.999	7.734
10.212	0.458	7.571
11.082	0.777	7.589
9.874	0.459	7.258
11.922	0.495	9.369
10.273	0.567	7.591
9.883	0.851	6.54
11.28	0.874	7.902
8.783	1.288	5.62
13.121	1.3	8.728
9.768	0.375	8.196
10.311	0.87	8.058
11.035	0.357	8.302
8.95	0.639	6.591
10.991	0.746	7.296
9.474	0.429	7.788
7.492	1.131	5.236
10.554	0.619	7.579
9.661	0.372	7.924
8.282	0.705	6.368
7.948	0.803	6.399
10.994	0.653	8.411
9.653	0.709	7.057
9.424	0.804	6.884
9.027	1.245	6.095
9.959	0.882	7.17
12.176	0.643	9.818
9.067	0.426	6.961
8.559	0.734	6.691
7.242	0.862	6.011
11.596	0.9	7.977
10.349	1.191	7.874
9.648	0.551	7.267
11.279	0.766	8.124
10.873	0.854	7.284
9.358	0.727	6.661
9.564	0.803	6.191
9.537	0.587	6.596
8.629	0.657	6.655
11.517	0.68	8.053
9.994	0.292	7.649
10.706	0.775	7.61
8.111	0.923	5.239
12.033	1.594	6.823
10.568	0.368	7.846
8.728	0.364	7.636
10.822	0.729	7.93
9.921	0.298	8.072
10.038	1.29	6.021
8.828	0.384	7.229
8.429	0.79	6.879
10.397	0.616	7.212
10.344	0.414	8.212
10.467	0.724	7.154
11.413	0.64	9.335
9.243	0.611	7.345
11.298	0.965	7.603
9.023	0.892	7.287
8.554	0.661	6.488
9.909	0.674	7.274
8.545	1.059	5.617
10.637	0.61	8.327
10.154	0.489	8.211
10.143	0.959	7.309
10.694	0.934	7.707
8.611	0.812	5.767
11.184	1.012	7.294
10.639	0.65	7.608
11.382	1.105	7.746
8.629	0.544	7.277
8.049	0.916	5.355
10.011	0.528	8.244
10.503	0.517	7.637
11.484	0.695	8.385
10.832	0.834	8.486
12.126	0.883	8.579
8.488	0.578	6.207
9.719	0.833	7.019
8.345	0.781	5.284
10.893	0.915	7.695
9.448	0.855	6.661
11.597	0.539	8.77
10.231	0.735	7.914
12.332	1.038	10.026
10.117	0.585	7.319
8.064	0.652	5.65
10.913	0.735	8.459
9.02	0.776	6.526
8.837	0.638	6.68
10.247	0.552	8.604
9.638	0.725	6.586
13.214	0.972	9.465
12.522	0.723	8.989
11.606	0.283	9.144
9.744	0.437	6.754
10.285	0.442	7.688
10.234	1.399	6.738
10.506	1.292	6.822
9.012	0.585	7.388
10.799	0.546	7.708
10.936	0.736	7.684
11.653	0.617	8.236
9.702	0.552	6.817
12.103	0.89	8.364
11.405	1.067	8.244
8.134	0.788	5.488
12.263	0.564	9.693
10.742	0.419	8.003
10.944	0.539	7.729
11.603	0.509	8.675
9.111	0.785	5.847
10.654	0.601	7.165
11.319	0.421	8.729
9.731	0.797	6.929
8.7	0.52	7.228
10.065	0.302	7.587
10.194	0.563	6.813
10.433	0.993	6.988
9.781	1.035	6.061
9.194	0.723	7.197
11.004	1.195	7.94
10.112	0.671	8.669
8.795	0.551	6.135
10.164	0.9	6.087
8.376	0.357	6.905
10.933	0.699	9.236
11.063	0.431	7.998
9.389	0.912	6.482
12.647	0.847	9.597
10.787	1.014	7.546
9.238	0.381	6.625
11.78	0.784	9.378
12.703	0.926	9.466
10.987	0.665	7.695
10.287	0.799	7.454
7.116	0.553	5.489
8.926	1.377	5.004
12.422	0.907	10.085
10.045	0.999	7.742
10.164	0.76	7.411
8.655	0.564	5.854
11.513	0.493	9.247
7.647	0.681	5.581
11.464	1.175	7.011
8.432	0.97	6.241
9.89	0.227	8.169
8.484	0.515	7.085
10.482	0.976	7.21
9.52	0.52	6.604
10.484	1.329	6.845
12.173	0.65	10.03
12.738	0.808	8.509
10.204	1.175	6.184
10.138	0.694	6.909
9.832	0.52	7.069
8.469	0.262	6.772
11.341	1.269	8.524
8.645	0.367	6.299
8.377	0.853	5.525
10.038	1.172	7.1
11.907	1.628	8.388
11.881	1.046	8.356
11.216	0.384	8.605
14.279	1.138	11.554
8.636	1.047	5.92
9.111	0.456	6.928
11.145	0.791	8.309
7.683	0.379	5.968
10.445	0.711	7.614
9.939	0.529	7.017
9.642	0.486	6.775
8.54	0.384	6.207
10.942	0.413	7.745
10.641	0.77	8.383
10.271	0.578	7.789
10.975	0.507	7.725
10.369	0.445	8.785
9.244	0.385	7.704
10.903	0.526	7.683
8.51	0.419	6.432
10.296	0.9	6.933
9.994	0.575	7.661
10.862	0.547	7.779
9.867	0.518	7.641
11.697	0.674	8.144
11.611	0.626	8.703
10.872	0.436	7.866
7.578	0.929	5.1
10.071	0.895	7.432
11.671	0.637	8.171
9.295	0.81	6.249
11.02	0.741	8.417
10.294	1.116	6.61
8.691	1.528	4.975
7.314	0.816	5.393
8.668	0.429	6.572
10.519	0.864	7.663
10.274	0.614	8.105
9.151	0.819	6.185
10.211	0.281	8.724
10.955	0.749	7.372
8.959	0.485	6.111
9.221	0.725	5.826
11.705	0.806	8.544
11.759	0.89	9.136
10.083	0.491	7.215
11.315	1.001	8.268
9.558	0.85	6.736
9.474	0.633	6.212
10.61	0.59	6.942
10.202	0.785	7.974
10.358	0.924	7.012
9.585	0.527	8.167
12.471	1.086	9.185
8.714	0.869	6.311
10.57	0.823	6.862
8.332	0.565	5.53
8.806	0.53	6.17
11.099	1.074	7.557
9.751	0.606	7.579
9.993	0.684	7.797
9.297	0.899	5.922
8.161	1.004	5.375
9.871	0.433	8.252
10.846	0.722	8.703
10.376	0.761	6.477
10.834	0.639	7.976
12.609	0.671	10.821
8.322	0.524	5.924
10.815	0.888	7.362
10.256	0.463	7.721
10.714	0.732	8.003
9.487	0.264	6.917
8.617	0.444	6.602
11.736	0.806	7.896
11.387	1.018	7.346
9.787	0.844	6.794
7.908	0.961	5.427
10.567	1.235	8.32
9.382	0.915	6.742
8.77	0.75	6.183
10.911	0.336	8.786
9.48	0.524	7.735
10.229	0.599	7.387
11.911	0.491	10.3
10.766	0.385	8.806
7.353	2.059	4.258
12.466	0.829	8.292
9.571	0.34	7.734
11.263	0.528	9.63
8.727	1.088	6.62
9.819	0.28	6.981
8.937	0.471	6.545
13.23	0.562	10.757
8.231	0.654	6.029
11.718	0.76	8.132
10.181	0.609	7.076
11.34	0.663	7.825
10.025	0.791	7.503
9.212	0.821	5.966
10.087	0.52	7.921
10.059	0.735	7.116
11.418	1.133	7.045
10.51	0.639	7.171
9.684	0.652	7.978
11.749	0.677	8.257
13.673	0.981	9.23
9.031	0.429	6.967
10.781	0.67	8.389
10.817	0.817	7.647
10.331	0.938	6.329
12.532	0.967	9.836
9.174	0.864	5.493
12.016	0.766	8.675
11.09	1.675	6.601
12.574	1.226	9.237
11.089	0.329	8.677
9.368	0.761	6.21
12.615	1.336	8.428
9.96	0.421	7.905
10.485	0.762	7.088
10.403	0.553	8.165
10.483	0.673	7.962
11.514	0.807	8.65
10.51	1.54	6.496
10.708	0.542	8.476
9.674	0.685	7.513
7.952	1.837	6.32
8.938	0.57	7.018
9.118	0.613	6.392
10.375	0.864	6.852
11.71	0.82	9.356
11.158	0.539	8.741
9.329	0.616	7.745
11.383	0.784	7.971
12.516	1.13	8.45
9.886	0.675	7.381
11.591	0.558	8.472
9.466	0.257	7.873
11.729	0.652	9.162
9.511	0.533	6.713
10.371	0.547	7.837
10.887	0.93	7.716
11.849	0.396	9.417
9.64	0.293	7.694
11.776	0.988	7.497
10.737	0.15	8.267
8.838	1.146	6.263
11.601	0.717	7.797
10.665	0.569	8.858
9.289	0.426	6.75
9.686	1.027	6.392
8.24	0.419	6.519
9.964	0.992	6.071
12.384	0.98	9.168
9.641	0.672	6.973
8.825	0.504	6.858
10.24	0.625	8.423
11.238	0.403	9.871
10.266	0.414	7.582
12.488	1.509	8.225
9.783	0.358	7.52
12.433	1.094	8.126
9.128	0.603	6.409
9.0	0.478	7.059
8.205	0.546	6.547
9.478	0.952	6.612
10.929	0.58	8.503
9.751	0.605	7.067
11.103	0.519	8.565
10.36	0.477	7.968
9.377	1.369	6.073
9.72	0.521	7.867
10.355	0.583	8.004
10.531	0.636	8.287
10.785	0.454	8.337
9.091	0.7	6.99
11.256	0.483	8.717
9.848	0.364	8.173
9.672	0.934	7.106
10.147	0.499	8.221
8.975	0.887	6.269
11.499	0.382	8.68
9.611	0.57	7.236
8.834	0.461	7.303
11.227	0.557	7.84
11.695	0.453	8.875
13.309	1.08	10.19
8.608	0.942	5.23
10.185	0.854	7.5
9.137	0.85	6.809
10.137	0.595	8.104
9.022	0.362	6.595
10.818	0.951	7.663
7.082	1.248	4.872
10.648	0.511	8.639
10.187	0.456	6.999
11.987	0.889	8.764
10.196	0.634	7.31
9.838	0.953	7.56
8.034	1.028	5.723
8.698	0.79	6.657
8.989	0.558	7.789
8.923	0.617	6.257
8.601	0.47	6.776
8.138	0.791	6.249
10.437	1.247	7.22
7.704	1.511	4.434
10.554	0.405	7.791
9.81	0.532	7.588
8.958	0.404	7.536
11.817	1.022	7.967
9.456	1.03	7.819
10.063	0.44	7.686
9.619	0.533	6.811
8.899	1.05	5.312
7.953	0.69	5.985
10.518	0.807	7.203
11.716	1.151	7.896
10.456	0.564	8.546
9.47	0.923	6.374
8.583	0.785	6.413
10.163	0.925	7.361
11.437	0.503	9.672
8.323	0.455	6.176
13.996	0.932	11.157
9.649	0.378	7.344
10.146	0.762	7.104
11.214	0.345	9.688
11.807	0.74	8.195
12.077	0.892	8.979
12.325	0.645	9.39
11.693	0.68	9.048
12.553	0.571	9.012
11.023	0.387	8.663
9.923	0.368	7.298
11.218	0.646	7.638
11.087	0.559	7.482
11.736	0.708	8.861
11.435	0.842	7.606
9.5	0.714	7.17
11.855	0.959	8.26
12.358	0.563	9.309
9.519	0.835	5.973
9.003	0.465	7.423
8.951	0.816	6.749
12.215	1.008	8.837
9.343	0.357	7.513
10.322	0.771	6.526
11.564	0.531	9.232
11.288	1.203	6.436
10.263	0.489	8.16
8.986	0.775	6.229
10.161	0.396	7.7
10.277	0.685	7.408
11.876	0.56	8.502
8.071	0.599	5.615
10.262	0.401	8.928
10.66	1.036	7.355
9.087	0.591	7.025
9.869	1.293	6.431
11.439	1.031	7.336
11.971	0.578	8.601
8.358	0.729	6.06
10.029	0.9	6.475
9.059	0.87	6.79
10.418	0.748	8.41
12.366	0.754	8.541
11.278	0.346	9.445
9.794	0.362	8.005
11.419	0.426	8.496
9.143	0.332	6.524
10.68	0.786	6.801
10.61	0.437	7.884
10.937	0.515	8.073
10.168	0.755	6.721
8.382	0.533	5.992
11.102	0.455	8.577
8.95	1.969	4.423
10.129	1.021	6.783
11.931	0.753	8.148
10.109	0.358	7.647
9.054	0.578	6.245
13.484	0.874	10.063
11.485	0.698	8.019
10.812	0.897	7.557
8.438	0.189	6.787
10.192	0.681	6.69
11.075	0.578	8.607
10.874	0.607	7.497
9.502	0.558	7.319
8.834	0.823	6.337
11.078	0.931	7.255
8.896	0.813	6.549
12.181	0.781	8.274
10.058	1.034	6.436
9.14	0.92	5.357
