Tetrahedral	Seesaw	V-trigonal-bipyramid
6.519	1.212	6.495
5.853	1.41	5.501
5.241	1.279	4.353
5.955	1.556	4.589
6.101	1.198	5.773
5.27	1.996	4.648
5.677	1.177	5.637
6.362	1.259	4.776
7.117	0.803	6.719
6.164	0.88	6.201
5.125	1.531	5.467
5.266	1.535	3.361
5.824	1.355	4.78
5.92	1.091	4.518
5.764	1.527	6.074
6.028	1.152	4.51
4.749	1.749	3.593
6.716	1.495	7.075
8.319	0.85	7.031
7.594	1.442	6.686
5.088	0.97	4.974
6.728	0.921	6.62
8.031	1.697	8.693
5.416	1.245	4.316
5.605	1.184	5.228
5.93	0.966	5.321
8.197	0.793	6.558
5.604	1.547	5.672
8.744	1.215	8.705
7.082	1.142	6.768
5.687	0.909	5.405
6.488	0.975	5.569
6.988	0.796	5.716
5.723	1.163	4.373
6.657	1.335	6.496
7.833	1.795	7.595
5.555	1.019	5.817
5.166	1.703	3.728
5.317	0.961	4.377
7.643	0.717	6.836
6.969	1.143	5.29
5.98	1.249	5.732
6.979	0.835	6.363
6.602	1.111	5.212
7.433	0.436	6.603
5.722	0.877	5.333
5.317	0.96	5.061
7.695	0.724	6.727
6.991	1.153	6.228
6.823	0.619	5.96
6.627	0.949	5.072
6.555	0.959	5.747
6.68	0.858	6.793
7.041	1.055	5.751
8.033	0.722	7.81
5.175	1.498	5.45
8.22	0.655	6.438
7.294	0.774	5.731
8.168	1.127	7.287
6.575	1.815	6.645
7.809	0.899	7.022
5.683	1.027	5.392
8.358	1.26	7.809
5.423	1.128	5.179
6.079	0.803	4.865
8.423	0.937	7.905
7.482	0.883	6.659
4.674	1.404	4.033
6.93	0.642	5.564
9.223	1.478	8.31
6.503	0.809	4.989
6.79	1.14	5.996
5.287	1.893	4.749
7.359	0.879	6.993
6.927	1.227	5.881
7.859	1.093	7.219
5.618	0.981	5.405
7.99	0.814	7.196
5.318	1.769	5.586
6.879	0.707	6.522
7.982	0.407	7.012
5.677	1.031	5.578
7.006	0.837	6.648
7.579	1.024	6.412
7.143	0.956	5.79
5.157	1.337	5.04
6.298	0.651	5.376
6.368	0.835	6.114
6.763	0.919	6.523
6.285	1.173	6.282
5.451	0.972	4.453
4.442	1.4	3.897
6.828	0.781	6.316
6.528	1.088	6.016
5.341	1.272	5.077
5.769	1.319	5.296
7.386	0.706	6.281
8.585	0.652	7.358
5.612	0.822	4.585
7.603	0.915	6.963
5.791	1.124	5.148
6.184	0.827	5.95
5.786	1.234	5.188
5.24	1.093	4.493
6.974	1.075	5.448
6.478	1.724	6.365
5.777	0.905	5.866
6.026	1.294	5.34
6.355	0.943	5.184
5.216	1.415	4.451
6.312	1.185	6.159
6.236	1.638	4.97
8.265	0.477	7.447
4.626	1.551	4.074
7.659	1.057	7.482
7.478	1.411	7.969
7.165	1.052	6.194
5.28	1.197	4.57
6.646	1.002	5.718
6.723	1.804	5.834
6.477	1.558	4.536
6.679	0.79	6.131
7.203	1.344	7.257
8.313	1.419	8.119
6.674	0.986	5.725
7.352	1.018	6.6
6.456	1.368	5.599
5.8	1.211	5.651
5.981	1.244	4.992
6.423	1.092	5.329
5.746	1.518	3.802
6.696	0.83	6.756
5.822	1.211	4.306
4.276	1.442	4.426
4.653	1.846	5.299
7.559	1.193	6.504
6.135	1.119	6.412
6.337	0.796	5.953
8.517	0.676	7.813
6.01	1.021	5.338
6.318	0.85	5.499
6.391	1.242	6.365
5.558	1.644	4.922
4.99	1.586	3.709
6.213	0.998	6.172
5.422	1.121	4.204
7.065	1.003	7.228
6.005	0.872	5.342
5.922	1.363	5.404
5.532	1.586	4.777
7.288	0.785	6.649
8.61	1.639	9.147
7.05	1.242	6.806
6.955	1.103	5.916
6.781	0.761	6.198
6.28	0.786	5.956
7.357	0.679	6.343
6.953	0.805	5.64
5.534	0.827	5.258
5.172	1.445	3.311
6.768	0.844	6.079
6.158	0.921	5.889
7.105	1.388	5.862
6.096	1.356	6.417
7.522	1.015	7.345
8.915	1.426	8.822
6.442	1.108	5.272
6.043	1.411	4.236
6.337	0.793	5.913
6.061	1.94	5.455
5.985	1.418	5.64
6.738	0.774	5.507
6.545	0.868	5.816
6.451	1.089	4.564
6.107	1.045	5.675
5.281	1.138	5.559
7.124	1.366	6.826
7.055	1.024	6.349
7.37	1.399	6.777
6.043	2.165	4.881
4.61	1.537	3.385
6.663	0.796	5.776
6.83	0.534	6.308
5.562	1.296	4.819
8.277	0.982	7.645
5.338	1.371	5.605
5.208	1.645	4.613
5.143	1.495	5.376
5.39	1.289	4.323
8.291	0.73	7.263
7.995	0.718	6.86
6.897	1.298	6.139
6.286	0.661	5.599
8.917	1.83	9.274
6.777	1.1	6.985
5.935	1.444	4.354
7.109	0.857	7.088
6.657	0.723	5.704
6.359	0.91	6.188
6.357	1.547	6.232
7.77	0.805	6.962
6.258	1.31	6.342
6.435	0.726	5.917
5.443	1.446	5.052
6.184	1.324	5.806
5.899	1.02	5.85
6.806	0.935	5.948
6.464	1.214	6.271
5.832	1.709	4.539
6.644	1.402	6.59
5.86	1.084	4.585
6.813	1.562	6.662
4.41	1.983	3.366
6.514	1.651	5.904
6.838	0.635	6.193
5.249	1.787	5.7
4.868	1.57	5.34
6.509	0.966	6.011
6.126	1.533	6.057
7.725	0.704	6.835
6.343	1.552	4.606
7.447	0.442	6.41
6.004	1.625	4.755
5.404	1.196	5.334
6.64	1.909	6.335
6.036	1.326	5.161
6.999	0.943	6.759
5.715	1.042	5.273
6.876	1.117	5.763
5.863	0.797	5.595
6.637	1.606	5.936
6.812	1.088	5.912
6.602	1.068	6.076
6.805	1.023	5.532
7.817	0.48	7.407
6.834	1.373	6.213
5.41	1.553	5.247
5.871	1.341	6.077
3.195	2.457	3.229
6.678	1.195	6.434
6.551	0.833	5.922
5.515	1.237	5.399
9.403	0.885	7.988
6.868	1.33	6.988
7.079	0.846	6.521
5.03	1.607	4.017
6.35	0.669	6.103
6.514	1.117	5.712
6.392	1.069	6.237
6.398	0.932	6.284
6.902	0.936	6.361
5.929	1.972	5.057
5.95	1.036	4.923
5.515	1.646	3.565
7.385	0.924	6.401
5.349	1.104	3.653
7.095	0.847	5.891
6.456	0.804	6.218
5.579	0.977	4.908
6.817	2.394	6.73
8.062	1.273	6.606
5.164	1.181	4.588
7.132	1.023	6.376
7.487	0.763	5.587
7.189	0.727	6.435
5.283	1.474	5.891
6.501	1.67	5.895
5.158	1.561	4.965
5.543	1.208	4.716
5.499	1.326	4.184
6.229	1.406	5.937
7.634	1.079	7.239
4.364	1.698	4.041
4.462	1.604	3.744
6.274	1.117	6.384
6.476	1.469	5.719
6.867	0.639	6.401
6.524	0.695	5.936
5.852	1.047	4.995
7.26	1.43	6.29
5.684	1.12	4.61
8.271	0.753	6.672
6.634	1.061	6.509
5.555	0.814	5.13
5.386	1.16	5.305
6.042	0.784	5.466
6.174	1.406	5.366
6.792	1.494	5.447
6.183	1.228	5.507
6.684	0.748	6.384
7.31	1.228	7.12
5.732	1.39	5.563
5.423	1.265	4.969
6.432	0.937	6.216
6.971	0.628	6.3
7.024	1.055	6.121
7.612	0.956	5.667
6.873	1.122	6.375
6.475	1.248	5.629
6.436	1.311	5.51
7.78	1.246	7.746
6.066	1.449	5.627
5.752	1.1	5.171
6.358	1.294	5.599
6.903	0.789	6.33
6.241	0.734	5.878
8.231	0.544	7.122
5.776	0.827	5.176
7.006	0.731	6.151
7.598	1.002	7.361
7.485	0.883	6.169
8.193	1.144	6.317
6.345	1.307	6.727
5.795	1.168	4.545
6.102	1.042	5.468
6.452	1.048	4.951
5.923	0.759	5.753
6.553	1.155	6.249
5.96	1.004	5.644
7.079	0.833	6.483
5.679	0.937	5.353
6.91	1.135	5.706
6.801	1.568	4.973
6.517	1.008	5.922
6.919	1.128	6.845
6.338	1.199	5.543
8.391	1.269	7.561
6.556	1.274	6.938
5.705	1.183	5.251
6.592	0.969	6.077
7.541	1.166	6.168
6.375	1.037	5.753
6.123	0.849	5.742
6.539	1.127	6.073
4.891	1.127	5.242
7.879	0.799	7.151
6.021	1.663	5.97
7.372	0.873	7.052
5.878	0.817	5.474
5.611	0.982	4.399
5.499	1.755	4.555
5.823	1.096	4.413
6.343	0.949	5.402
5.418	1.16	5.01
5.744	1.556	5.093
6.98	0.824	6.473
6.091	1.491	6.398
5.654	1.944	4.397
6.955	1.66	7.434
6.302	1.201	6.055
5.265	1.282	4.185
7.661	0.913	7.31
5.744	1.868	5.49
8.677	0.526	6.826
5.29	1.187	4.447
5.359	1.086	4.87
7.082	1.039	4.76
5.718	1.36	4.248
5.625	1.0	4.616
5.878	1.158	5.568
7.673	1.083	5.872
7.166	0.424	5.674
5.604	2.198	4.32
6.89	1.005	5.883
6.105	1.116	5.443
5.534	1.359	4.945
5.504	1.514	4.151
6.588	0.834	5.209
6.47	0.864	5.857
5.461	1.791	4.426
5.663	1.171	5.542
5.739	1.134	5.652
6.253	1.171	5.649
4.842	1.217	3.52
5.654	1.036	5.844
6.363	0.879	6.173
6.716	0.995	5.438
5.968	1.271	5.586
5.862	1.307	5.098
6.301	1.518	5.122
6.095	1.072	5.357
6.194	1.101	5.567
8.959	1.1	6.999
5.319	1.113	4.219
6.522	0.672	5.554
6.884	1.006	5.296
5.185	1.518	5.362
6.267	1.153	5.248
5.352	1.681	4.744
8.394	1.367	8.529
9.132	0.578	7.292
7.214	0.82	6.141
8.003	1.502	6.73
7.255	0.769	6.687
7.004	0.92	6.551
6.958	1.541	7.054
4.94	1.639	4.553
7.408	0.551	5.434
5.537	0.858	4.511
5.031	1.425	4.094
8.271	0.853	6.141
6.208	1.02	4.879
7.99	1.36	7.554
5.496	1.193	4.833
8.138	1.066	7.136
4.967	1.198	4.322
6.743	0.917	6.04
5.645	1.355	5.246
7.692	0.461	7.038
7.116	1.358	5.928
7.081	1.169	6.523
6.243	0.909	4.937
