Tetrahedral	Seesaw
0.66	8.756
0.459	8.87
0.524	8.832
1.271	6.048
1.309	7.924
0.596	7.881
0.578	9.279
0.698	8.113
0.922	8.371
0.343	8.949
1.363	5.807
0.549	8.579
0.566	8.279
0.7	8.319
0.444	8.595
0.743	7.378
0.674	8.088
0.878	6.23
0.55	8.057
0.703	8.248
1.003	8.561
0.748	8.213
0.669	7.458
0.793	8.5
0.995	8.219
0.668	8.977
0.554	9.23
0.506	8.114
0.449	8.313
0.426	8.966
0.414	8.957
0.747	7.949
0.469	7.883
0.618	8.183
0.856	8.41
0.461	8.776
0.591	8.688
0.719	7.568
1.599	6.283
1.025	8.157
0.581	8.264
0.511	8.722
0.762	8.095
0.543	8.057
0.52	8.639
0.486	8.522
0.917	7.568
0.775	7.836
0.668	8.557
0.534	8.718
0.644	8.574
0.436	8.882
0.714	7.885
0.535	7.637
0.356	8.428
0.669	8.543
1.288	6.321
0.264	9.074
0.53	8.914
0.386	8.545
0.508	8.31
0.722	8.012
0.622	8.002
0.52	8.577
0.805	7.864
0.55	7.772
0.716	8.074
0.171	9.062
0.31	8.852
0.468	8.057
0.563	7.93
0.394	7.888
0.435	8.278
0.561	7.993
0.47	9.184
0.437	8.515
0.296	9.161
0.455	8.649
0.534	9.098
0.672	7.998
0.702	8.04
0.686	8.764
0.307	9.19
0.448	7.948
0.295	8.525
0.573	8.058
0.302	8.252
0.51	8.872
0.369	7.597
0.567	8.428
0.354	7.827
0.595	8.246
0.452	8.546
0.706	8.852
0.518	7.373
0.809	7.991
0.27	8.59
0.635	8.111
0.487	8.369
1.038	8.359
0.701	7.974
0.266	8.663
0.266	8.41
0.42	8.809
0.833	7.528
0.865	6.479
1.097	6.663
0.26	8.407
0.537	8.623
0.53	8.958
0.702	8.23
0.434	8.962
0.436	8.745
0.287	9.052
0.572	8.465
0.598	8.266
0.641	7.963
1.21	6.654
1.764	5.748
0.857	8.235
0.894	7.58
0.72	7.883
0.822	7.312
0.714	8.882
0.573	8.21
0.734	7.652
0.828	8.277
0.614	9.257
0.431	7.643
0.756	7.629
0.9	8.644
0.548	9.463
0.622	8.679
0.727	8.246
0.596	8.101
0.99	7.584
0.938	7.99
0.769	7.666
0.594	7.978
1.089	6.488
0.334	9.435
0.294	8.525
0.448	8.784
0.568	8.314
0.847	8.516
0.412	9.085
0.421	8.376
0.569	7.917
0.325	8.514
0.408	8.571
0.723	7.282
0.557	7.959
0.306	8.811
0.666	8.15
0.372	8.703
0.378	8.928
0.558	8.481
0.516	8.688
0.39	8.38
0.5	8.705
0.787	6.361
1.024	7.537
0.56	8.661
0.748	8.229
0.995	6.656
0.524	8.606
0.584	8.638
0.507	8.02
0.776	7.744
0.629	7.998
0.831	8.166
1.125	7.82
0.503	8.344
0.451	8.978
0.457	9.071
0.572	8.094
0.271	8.971
0.448	8.097
0.8	7.679
0.734	7.92
0.624	8.618
1.123	6.112
0.628	7.875
0.454	9.044
0.468	7.81
0.824	7.443
0.671	8.432
1.131	8.149
0.388	8.828
1.498	7.791
0.584	8.55
0.564	8.481
1.1	7.182
0.875	8.12
0.864	8.217
0.364	8.76
0.619	8.841
1.175	7.102
0.482	9.319
0.38	8.229
0.811	8.532
0.898	7.13
0.71	7.265
0.8	7.957
0.489	7.609
0.576	8.137
0.785	7.75
0.759	8.496
0.335	8.752
0.8	8.449
1.126	7.754
0.714	8.587
0.744	8.954
0.949	8.4
0.764	8.492
0.757	7.879
0.537	8.479
0.982	6.24
0.65	8.419
0.614	7.585
0.634	8.919
1.005	7.397
0.444	8.673
0.714	8.541
0.729	8.228
0.586	9.158
1.039	7.937
0.39	9.14
0.526	7.931
0.6	8.14
0.4	7.897
0.651	6.622
0.286	9.093
0.931	7.215
0.57	8.478
0.858	7.429
0.441	9.22
0.506	8.005
0.64	7.517
0.667	8.402
0.685	8.274
0.332	8.644
0.439	8.2
0.531	8.421
0.8	7.739
0.621	7.66
0.408	8.045
0.826	7.318
0.69	8.546
0.626	8.255
0.385	9.129
0.404	8.286
0.749	7.871
0.825	8.079
0.686	7.579
0.566	8.398
0.605	8.694
0.748	7.964
0.495	8.476
1.188	7.553
0.492	7.639
0.719	8.053
0.428	8.112
0.515	7.599
0.683	8.596
1.032	6.621
0.95	8.084
0.585	7.871
0.913	6.443
0.702	7.962
0.747	6.942
0.935	8.182
0.487	7.774
0.418	8.746
0.828	7.564
0.513	8.404
0.801	7.695
0.452	8.669
0.542	8.315
0.515	8.739
0.588	8.598
0.57	8.798
0.464	8.836
0.555	8.056
0.452	7.9
0.575	8.115
0.614	7.877
0.461	8.238
0.335	8.906
0.302	8.664
0.867	7.855
0.687	7.745
0.401	8.759
0.818	7.106
0.689	8.39
0.802	8.079
0.805	8.368
0.632	8.725
0.931	7.624
0.773	7.924
0.615	8.813
0.632	8.317
0.489	7.414
1.091	7.362
0.382	8.113
0.617	8.484
1.522	6.756
0.469	8.251
0.991	6.974
0.789	7.947
1.24	6.974
0.628	7.861
0.87	7.867
0.769	7.489
0.648	7.8
0.851	7.197
0.825	7.135
1.104	8.067
0.675	8.241
0.996	8.719
0.71	7.162
1.131	7.023
0.523	8.667
0.577	7.465
0.478	8.009
0.75	6.238
0.888	6.985
0.771	8.218
0.5	9.31
0.63	8.598
0.627	8.166
0.423	7.712
0.73	7.854
1.147	5.886
0.662	8.002
0.547	8.872
0.209	9.71
0.606	8.571
0.511	9.214
0.358	8.478
0.814	7.885
1.023	7.983
0.886	8.098
0.506	8.41
0.656	7.617
0.558	8.306
0.546	8.668
0.416	8.117
0.337	9.443
0.519	8.858
0.524	8.838
0.559	8.871
0.43	9.242
0.806	8.905
0.349	8.182
0.816	9.022
0.833	8.089
0.746	8.661
0.555	8.5
0.451	8.716
0.48	8.669
0.872	7.24
0.555	8.558
0.69	8.483
0.384	9.23
0.641	7.535
0.28	9.102
0.933	7.651
0.664	8.762
0.827	8.17
0.576	8.624
0.814	8.137
0.921	8.198
0.619	8.696
0.769	8.159
0.641	8.553
0.907	7.161
0.563	8.449
0.755	8.367
0.65	7.916
0.688	8.024
0.715	7.663
0.675	7.037
0.474	8.664
0.504	7.145
0.643	8.401
0.9	7.091
0.597	8.22
0.503	8.576
0.948	7.548
0.875	7.613
0.633	8.595
0.426	8.449
0.444	8.678
1.31	6.11
0.789	8.067
0.418	8.916
0.429	8.897
0.496	8.348
0.699	8.815
0.534	8.92
0.751	8.228
0.867	8.681
0.718	8.415
0.805	7.258
0.759	8.372
0.771	7.19
0.341	9.102
0.62	8.074
0.493	8.526
0.446	8.839
0.63	8.059
0.726	8.553
0.902	7.928
0.385	8.159
0.787	7.874
0.326	9.298
0.634	7.455
0.521	8.19
0.614	8.596
0.423	8.811
0.853	7.9
0.369	8.593
0.911	9.077
0.787	7.378
0.502	8.321
0.811	8.634
0.55	8.493
0.88	9.008
0.498	8.014
0.901	7.561
0.485	7.628
0.943	7.699
0.607	7.744
0.775	8.559
0.392	9.195
0.539	7.444
0.951	8.66
0.602	7.947
0.819	8.454
0.438	9.176
0.491	8.605
0.675	8.489
0.564	8.105
0.611	7.84
1.171	8.644
0.802	8.225
0.373	8.202
0.986	7.503
0.322	8.677
0.56	8.551
0.82	7.589
0.42	9.026
0.774	8.421
1.305	7.89
0.646	7.655
0.461	8.312
0.43	9.063
0.377	8.789
0.878	6.577
0.524	8.149
0.955	8.586
0.529	8.719
0.488	8.324
0.445	8.669
0.778	7.527
0.347	8.951
0.662	7.764
0.833	8.265
0.599	8.385
0.84	7.82
0.44	7.98
0.701	8.399
0.328	8.33
0.614	8.681
0.729	7.487
0.484	8.02
0.822	8.388
0.721	8.009
0.493	7.729
0.531	8.411
0.409	8.918
0.792	8.246
0.811	7.659
0.757	8.339
0.558	8.937
0.783	7.535
0.874	8.862
0.471	7.719
0.669	8.712
0.273	8.872
0.373	9.028
0.567	8.297
0.688	8.302
0.577	8.74
0.624	8.253
0.986	6.764
0.471	7.781
0.983	7.342
0.557	8.143
0.552	8.237
0.391	8.208
0.714	8.006
0.233	8.668
0.431	7.947
0.415	8.186
0.541	8.82
0.705	7.863
0.663	8.682
1.01	8.138
0.24	8.955
0.964	7.996
0.838	7.865
0.531	7.942
0.641	8.466
1.094	7.098
0.714	8.464
0.512	7.74
0.772	7.337
0.697	6.942
1.023	5.96
0.416	8.675
0.61	8.634
0.541	8.943
0.669	7.901
0.767	8.117
0.985	8.463
0.794	7.843
0.733	8.485
0.605	8.663
0.301	7.99
0.289	8.955
0.471	8.762
0.461	8.359
0.202	9.443
0.541	7.983
0.722	7.467
0.726	8.479
1.087	7.457
0.52	8.259
0.712	7.854
0.945	7.998
0.456	8.072
0.609	8.162
0.611	8.199
0.542	9.014
0.521	8.294
0.645	8.659
0.794	8.691
0.551	8.219
0.539	8.716
0.675	8.413
0.28	9.183
0.704	7.635
0.381	8.4
0.399	8.922
0.447	8.953
0.425	8.822
0.347	8.786
0.415	7.921
0.637	7.907
0.556	7.999
0.447	8.726
0.331	8.864
0.533	8.039
0.482	7.79
0.598	7.487
1.002	8.439
1.012	6.703
0.642	8.518
0.482	8.005
0.253	9.026
0.618	7.877
0.576	8.426
0.482	8.46
0.314	9.312
0.645	8.611
0.759	8.22
0.839	7.226
0.542	8.417
0.422	9.13
0.341	8.209
0.442	7.592
0.677	7.521
0.472	9.05
0.357	8.7
0.596	8.433
0.981	7.731
0.727	8.644
0.558	8.19
0.864	6.715
0.932	7.968
0.256	8.787
0.626	8.177
0.765	8.371
0.447	8.626
0.396	8.752
