Tetrahedral	Seesaw
0.959	7.206
1.133	8.078
0.823	8.343
0.468	8.427
0.373	8.926
0.775	7.828
1.038	7.832
0.731	7.152
0.913	8.138
1.1	7.315
0.98	7.104
0.766	8.279
0.792	7.478
0.644	7.759
0.781	7.597
0.604	8.046
0.898	8.396
0.74	8.103
1.123	8.628
0.832	6.748
0.587	7.715
0.952	7.063
0.972	7.426
0.585	7.444
0.579	8.528
1.319	6.364
1.01	8.048
0.779	7.676
1.057	7.562
1.225	7.136
0.474	8.571
0.751	8.894
1.056	7.047
0.743	7.904
0.886	8.019
1.043	8.156
1.459	7.69
0.496	8.751
0.546	7.741
0.772	7.751
0.85	7.934
0.504	8.804
1.128	7.591
1.044	8.074
0.598	8.051
0.644	8.661
0.952	8.168
0.642	7.909
0.518	8.734
0.432	8.942
0.845	8.231
0.665	6.562
0.546	8.693
0.734	8.049
0.273	8.324
1.146	7.471
1.439	6.474
0.815	8.457
0.719	8.495
1.163	7.391
0.558	8.292
1.114	8.627
0.83	7.71
0.759	8.122
0.917	7.207
1.08	6.67
0.7	8.062
0.735	9.037
0.636	8.162
0.584	9.033
0.818	8.318
1.025	7.076
0.963	7.894
1.406	6.853
0.685	7.52
0.434	8.714
0.903	7.449
1.334	5.777
0.684	7.942
0.5	8.736
0.931	7.062
0.692	8.971
0.506	8.569
0.449	8.241
1.287	7.514
1.193	6.121
0.916	7.651
0.81	7.779
0.713	8.747
1.219	5.759
1.66	4.867
0.509	8.722
1.045	8.117
1.147	7.369
1.232	7.796
0.778	8.067
1.409	6.52
0.773	8.1
0.455	8.586
0.9	8.362
0.692	7.422
1.169	6.251
1.062	6.184
1.491	7.702
0.795	7.669
0.589	7.996
0.581	7.411
0.787	8.852
1.113	8.783
0.965	7.014
0.714	7.844
0.805	8.45
0.723	7.647
0.523	7.86
1.002	7.508
0.685	7.372
0.594	7.525
0.575	8.573
0.975	7.01
1.625	6.062
1.302	7.256
0.354	8.227
0.562	8.293
0.825	7.34
0.743	8.257
0.8	6.926
1.113	6.781
1.239	6.662
0.804	8.078
0.868	8.156
1.032	8.311
1.086	7.457
0.575	7.989
0.66	7.758
1.303	7.143
0.853	7.825
0.826	8.142
0.864	6.723
0.801	8.251
0.745	8.436
0.647	8.438
0.784	7.666
0.927	8.235
1.127	7.544
0.999	8.082
1.558	6.163
0.528	8.826
0.753	8.321
0.664	8.125
1.212	7.658
0.953	6.822
0.843	7.867
1.189	7.044
0.635	8.263
1.03	7.908
0.468	7.635
1.767	5.879
0.787	6.867
1.154	7.405
0.961	8.212
0.267	8.732
0.821	8.1
0.912	6.661
0.467	8.277
0.788	8.292
1.373	7.257
1.121	7.085
0.614	8.665
1.073	6.362
0.773	7.277
1.236	7.545
0.647	8.735
0.928	7.234
0.713	8.349
0.604	8.561
0.596	7.977
0.775	7.024
0.663	8.258
0.887	7.576
1.392	6.647
0.787	8.029
0.524	8.627
0.797	7.992
0.828	8.728
0.566	8.354
1.359	5.374
0.63	8.082
0.992	8.29
0.849	8.882
0.893	7.433
1.222	6.545
1.081	5.739
1.47	6.125
0.989	7.892
0.698	8.016
0.844	7.117
0.519	8.039
0.542	8.176
1.256	7.218
0.511	8.115
1.159	6.871
0.989	7.239
0.826	7.494
0.808	8.462
0.726	8.231
0.458	8.315
0.489	8.193
0.902	8.498
1.1	7.833
1.171	7.765
0.777	8.608
1.169	7.657
0.97	7.489
0.736	8.277
1.299	6.768
0.946	7.833
1.048	7.917
1.037	7.069
0.704	6.77
0.69	7.542
1.28	7.079
0.626	7.352
1.226	7.032
0.705	8.758
1.134	6.742
1.216	7.464
0.801	6.917
0.402	8.821
1.537	6.22
0.672	8.243
1.584	6.737
1.124	7.488
0.803	7.06
0.746	8.158
0.844	7.322
0.621	8.292
1.269	6.124
1.069	6.425
0.842	7.533
1.349	7.113
0.733	7.034
0.655	8.24
0.857	8.113
0.766	8.738
0.428	8.855
0.96	8.146
0.549	8.646
0.677	8.155
0.939	8.645
0.931	6.652
0.499	9.067
1.464	8.063
0.652	7.334
0.81	7.681
0.694	8.563
1.63	6.261
0.953	7.392
0.859	6.556
0.839	8.048
0.589	7.74
1.255	5.951
2.061	5.628
1.239	6.895
1.191	8.076
0.839	6.484
0.531	8.713
0.942	8.29
0.921	7.808
0.935	7.518
1.079	7.521
0.876	7.808
1.086	7.934
0.573	8.472
0.765	8.433
0.755	7.191
0.675	7.728
0.57	7.638
0.744	8.041
1.037	7.276
0.732	7.812
0.768	8.652
1.347	6.825
0.393	9.174
0.995	7.721
1.022	7.89
0.73	8.365
0.621	7.325
0.551	8.901
1.162	8.408
0.899	7.123
0.515	7.737
1.176	6.185
0.731	6.962
0.765	8.75
1.167	6.748
1.134	7.841
0.97	7.728
0.703	7.896
0.766	8.351
0.79	8.12
0.861	8.0
1.049	7.176
1.238	6.561
0.708	8.091
0.804	8.552
0.74	8.574
0.557	8.567
0.945	7.802
1.243	6.217
0.919	7.394
0.876	7.897
0.962	6.843
0.532	7.727
1.098	6.193
0.774	7.505
1.31	7.789
0.924	7.186
1.108	7.1
0.775	7.177
0.871	7.798
0.947	8.79
1.287	6.621
1.048	7.357
0.546	8.388
0.852	7.753
0.393	8.938
0.897	8.409
1.17	6.562
0.978	8.417
1.171	7.551
0.874	8.347
0.717	6.82
0.44	9.167
0.884	7.329
0.489	8.204
0.357	8.71
0.964	7.516
0.667	8.448
0.837	7.857
1.006	7.9
0.786	8.164
0.929	8.32
0.374	8.186
0.828	7.489
0.606	8.192
1.114	6.936
0.382	8.864
0.897	7.865
0.899	7.167
0.612	7.768
1.054	7.659
0.717	8.514
0.671	8.081
0.693	8.005
1.13	6.852
1.153	6.678
0.976	6.877
0.519	8.03
0.514	9.035
0.469	7.515
0.968	8.211
0.655	8.254
0.816	6.464
1.476	6.954
1.516	6.146
0.736	8.384
0.778	7.613
1.156	6.217
0.751	8.301
0.775	6.802
0.77	6.516
0.672	8.278
0.901	7.751
0.606	8.689
0.636	8.175
0.518	7.511
0.923	7.552
0.774	7.204
0.839	8.116
1.288	6.641
0.646	7.25
1.05	7.938
0.483	8.796
0.713	6.777
0.619	8.035
0.719	8.626
0.822	7.826
0.81	8.105
0.804	6.915
0.723	7.314
0.845	7.281
0.92	7.8
0.814	8.864
0.583	8.339
0.701	7.545
0.796	6.915
0.645	8.714
0.958	8.077
1.085	7.927
0.688	8.781
0.628	8.928
0.765	8.382
0.64	7.93
1.197	7.581
1.212	8.859
0.942	7.982
0.586	8.721
0.66	8.37
1.136	7.384
0.279	8.172
0.89	8.166
0.889	7.586
0.779	8.627
0.998	6.833
0.727	8.5
1.252	7.092
1.153	7.765
0.291	8.963
0.727	8.211
0.965	8.06
1.089	7.427
0.635	8.096
1.195	7.065
0.753	8.144
0.809	7.942
0.987	7.743
0.768	8.712
0.798	7.517
0.572	7.97
0.318	9.068
0.477	9.11
0.903	8.186
1.12	6.436
1.179	7.649
0.729	8.568
1.241	5.666
1.266	7.16
0.581	8.411
1.017	7.723
0.818	8.396
1.098	7.931
0.791	8.088
1.023	8.575
1.016	6.473
0.705	8.207
1.041	6.578
0.997	7.89
1.177	7.921
1.088	7.203
1.018	7.633
0.666	8.695
0.548	8.458
0.706	8.741
0.855	7.245
0.636	7.775
0.667	7.85
0.408	8.48
1.004	6.653
0.953	6.906
0.827	8.454
0.789	7.512
1.045	7.985
0.756	8.16
0.599	8.199
0.677	7.937
1.369	7.587
1.147	8.538
0.736	7.987
0.928	7.94
1.006	7.299
0.856	7.559
0.73	8.617
0.988	7.651
0.661	9.077
1.397	7.275
0.46	8.846
0.84	7.483
0.499	8.661
0.863	6.078
1.451	7.651
0.985	7.73
0.756	9.032
0.881	7.227
1.002	9.101
0.665	7.383
0.82	8.269
0.663	8.312
0.499	8.611
0.873	8.612
0.921	8.285
0.794	8.028
0.936	7.513
0.774	8.686
0.548	9.158
0.671	8.441
0.845	6.643
0.771	7.562
0.695	8.438
0.742	8.729
1.252	7.232
0.829	7.297
0.612	7.848
0.422	9.072
0.544	9.046
0.995	7.471
0.404	9.133
0.631	7.327
0.945	6.783
0.55	9.098
0.728	7.972
0.466	8.794
0.88	7.727
0.598	8.179
1.786	6.448
1.051	7.765
0.658	8.879
0.522	8.248
0.649	7.768
0.962	6.811
0.96	7.701
1.254	7.621
0.251	9.262
1.211	8.634
1.297	6.377
1.547	7.432
0.771	7.818
1.127	7.253
0.401	8.908
0.655	8.209
0.705	8.371
1.194	8.656
0.57	7.854
0.712	8.758
0.717	7.207
0.866	7.361
1.382	7.192
0.755	7.476
0.535	7.985
1.079	7.68
0.605	8.959
0.774	8.48
0.475	7.814
0.887	7.301
0.619	8.636
1.177	7.339
1.671	6.944
1.627	6.646
0.702	8.671
1.317	6.983
1.19	7.334
