# element_ind cluster_ind center? dist
    0 0 0     0.034
    1 0 0     0.034
    2 0 0     0.034
    3 0 0     0.033
    4 0 0     0.033
    5 0 0     0.035
    6 0 0     0.033
    7 0 0     0.033
    8 0 0     0.033
    9 0 0     0.033
   10 0 0     0.034
   11 0 0     0.034
   12 0 0     0.033
   13 0 0     0.034
   14 0 0     0.033
   15 0 0     0.034
   16 0 0     0.035
   17 0 0     0.034
   18 0 0     0.035
   19 0 0     0.036
   20 0 0     0.035
   21 0 0     0.035
   22 0 0     0.035
   23 0 0     0.036
   24 0 0     0.036
   25 0 0     0.035
   26 0 0     0.036
   27 0 0     0.034
   28 0 0     0.034
   29 0 0     0.034
   30 0 0     0.035
   31 0 0     0.035
   32 0 0     0.035
   33 0 0     0.034
   34 0 0     0.035
   35 0 0     0.035
   36 0 0     0.035
   37 0 0     0.035
   38 0 0     0.033
   39 0 0     0.033
   40 0 0     0.034
   41 0 0     0.034
   42 0 0     0.035
   43 0 0     0.035
   44 0 0     0.034
   45 0 0     0.033
   46 0 0     0.034
   47 0 0     0.034
   48 0 0     0.035
   49 0 0     0.034
   50 0 0     0.034
   51 0 0     0.034
   52 0 0     0.034
   53 0 0     0.034
   54 0 0     0.034
   55 0 0     0.034
   56 0 0     0.034
   57 0 0     0.034
   58 0 0     0.035
   59 0 0     0.033
   60 0 0     0.034
   61 0 0     0.033
   62 0 0     0.035
   63 0 0     0.034
   64 0 0     0.034
   65 0 0     0.034
   66 0 0     0.033
   67 0 0     0.034
   68 0 0     0.034
   69 0 0     0.035
   70 0 0     0.034
   71 0 0     0.035
   72 0 0     0.035
   73 0 0     0.035
   74 0 0     0.035
   75 0 0     0.035
   76 0 0     0.034
   77 0 0     0.035
   78 0 0     0.035
   79 0 0     0.034
   80 0 0     0.035
   81 0 0     0.035
   82 0 0     0.034
   83 0 0     0.036
   84 0 0     0.036
   85 0 0     0.035
   86 0 0     0.036
   87 0 0     0.035
   88 0 0     0.034
   89 0 0     0.035
   90 0 0     0.034
   91 0 0     0.035
   92 0 0     0.036
   93 0 0     0.035
   94 0 0     0.034
   95 0 0     0.034
   96 0 0     0.033
   97 0 0     0.033
   98 0 0     0.034
   99 0 0     0.034
  100 0 0     0.034
  101 0 0     0.034
  102 0 0     0.035
  103 0 0     0.034
  104 0 0     0.034
  105 0 0     0.035
  106 0 0     0.034
  107 0 0     0.033
  108 0 0     0.033
  109 0 0     0.034
  110 0 0     0.034
  111 0 0     0.033
  112 0 0     0.032
  113 0 0     0.032
  114 0 0     0.033
  115 0 0     0.033
  116 0 0     0.034
  117 0 0     0.034
  118 0 0     0.034
  119 0 0     0.033
  120 0 0     0.034
  121 0 0     0.034
  122 0 0     0.034
  123 0 0     0.035
  124 0 0     0.034
  125 0 0     0.035
  126 0 0     0.035
  127 0 0     0.034
  128 0 0     0.034
  129 0 0     0.034
  130 0 0     0.034
  131 0 0     0.034
  132 0 0     0.035
  133 0 0     0.036
  134 0 0     0.033
  135 0 0     0.035
  136 0 0     0.033
  137 0 0     0.034
  138 0 0     0.033
  139 0 0     0.034
  140 0 0     0.034
  141 0 0     0.034
  142 0 0     0.033
  143 0 0     0.033
  144 0 0     0.033
  145 0 0     0.034
  146 0 0     0.034
  147 0 0     0.033
  148 0 0     0.034
  149 0 0     0.034
  150 0 0     0.034
  151 0 0     0.035
  152 0 0     0.035
  153 0 0     0.034
  154 0 0     0.034
  155 0 0     0.034
  156 0 0     0.034
  157 0 0     0.035
  158 0 0     0.034
  159 0 0     0.034
  160 0 0     0.034
  161 0 0     0.035
  162 0 0     0.036
  163 0 0     0.035
  164 0 0     0.035
  165 0 0     0.034
  166 0 0     0.034
  167 0 0     0.036
  168 0 0     0.034
  169 0 0     0.035
  170 0 0     0.035
  171 0 0     0.034
  172 0 0     0.034
  173 0 0     0.033
  174 0 0     0.034
  175 0 0     0.035
  176 0 0     0.035
  177 0 0     0.034
  178 0 0     0.034
  179 0 0     0.033
  180 0 0     0.033
  181 0 0     0.034
  182 0 0     0.033
  183 0 0     0.032
  184 0 0     0.032
  185 0 0     0.031
  186 0 0     0.032
  187 0 0     0.031
  188 0 0     0.032
  189 0 0     0.031
  190 0 0     0.032
  191 0 0     0.032
  192 0 0     0.031
  193 0 0     0.031
  194 0 0     0.031
  195 0 0     0.030
  196 0 0     0.031
  197 0 0     0.030
  198 0 0     0.030
  199 0 0     0.029
  200 0 0     0.031
  201 0 0     0.030
  202 0 0     0.030
  203 0 0     0.030
  204 0 0     0.030
  205 0 0     0.029
  206 0 0     0.029
  207 0 0     0.029
  208 0 0     0.028
  209 0 0     0.029
  210 0 0     0.029
  211 0 0     0.028
  212 0 0     0.029
  213 0 0     0.030
  214 0 0     0.029
  215 0 0     0.029
  216 0 0     0.028
  217 0 0     0.028
  218 0 0     0.028
  219 0 0     0.028
  220 0 0     0.029
  221 0 0     0.030
  222 0 0     0.029
  223 0 0     0.031
  224 0 0     0.031
  225 0 0     0.030
  226 0 0     0.029
  227 0 0     0.029
  228 0 0     0.030
  229 0 0     0.030
  230 0 0     0.029
  231 0 0     0.030
  232 0 0     0.029
  233 0 0     0.029
  234 0 0     0.030
  235 0 0     0.029
  236 0 0     0.029
  237 0 0     0.029
  238 0 0     0.030
  239 0 0     0.029
  240 0 0     0.029
  241 0 0     0.028
  242 0 0     0.029
  243 0 0     0.029
  244 0 0     0.028
  245 0 0     0.028
  246 0 0     0.028
  247 0 0     0.028
  248 0 0     0.028
  249 0 0     0.028
  250 0 0     0.028
  251 0 0     0.029
  252 0 0     0.028
  253 0 0     0.028
  254 0 0     0.028
  255 0 0     0.026
  256 0 0     0.027
  257 0 0     0.027
  258 0 0     0.028
  259 0 0     0.026
  260 0 0     0.028
  261 0 0     0.028
  262 0 0     0.028
  263 0 0     0.028
  264 0 0     0.029
  265 0 0     0.028
  266 0 0     0.027
  267 0 0     0.027
  268 0 0     0.028
  269 0 0     0.027
  270 0 0     0.027
  271 0 0     0.027
  272 0 0     0.027
  273 0 0     0.025
  274 0 0     0.025
  275 0 0     0.025
  276 0 0     0.025
  277 0 0     0.026
  278 0 0     0.027
  279 0 0     0.025
  280 0 0     0.027
  281 0 0     0.027
  282 0 0     0.029
  283 0 0     0.026
  284 0 0     0.026
  285 0 0     0.026
  286 0 0     0.026
  287 0 0     0.026
  288 0 0     0.027
  289 0 0     0.027
  290 0 0     0.027
  291 0 0     0.026
  292 0 0     0.026
  293 0 0     0.026
  294 0 0     0.026
  295 0 0     0.025
  296 0 0     0.026
  297 0 0     0.026
  298 0 0     0.025
  299 0 0     0.024
  300 0 0     0.024
  301 0 0     0.025
  302 0 0     0.025
  303 0 0     0.025
  304 0 0     0.024
  305 0 0     0.025
  306 0 0     0.024
  307 0 0     0.024
  308 0 0     0.024
  309 0 0     0.020
  310 0 1     0.000
  311 0 0     0.021
  312 0 0     0.023
  313 0 0     0.024
  314 0 0     0.023
  315 0 0     0.023
  316 0 0     0.025
  317 0 0     0.024
  318 0 0     0.025
  319 0 0     0.025
  320 0 0     0.026
  321 0 0     0.026
  322 0 0     0.027
  323 0 0     0.027
  324 0 0     0.026
  325 0 0     0.025
  326 0 0     0.026
  327 0 0     0.027
  328 0 0     0.027
  329 0 0     0.026
  330 0 0     0.024
  331 0 0     0.025
  332 0 0     0.025
  333 0 0     0.026
  334 0 0     0.024
  335 0 0     0.025
  336 0 0     0.024
  337 0 0     0.026
  338 0 0     0.025
  339 0 0     0.025
  340 0 0     0.026
  341 0 0     0.027
  342 0 0     0.026
  343 0 0     0.027
  344 0 0     0.028
  345 0 0     0.027
  346 0 0     0.028
  347 0 0     0.026
  348 0 0     0.027
  349 0 0     0.027
  350 0 0     0.027
  351 0 0     0.027
  352 0 0     0.028
  353 0 0     0.027
  354 0 0     0.027
  355 0 0     0.027
  356 0 0     0.027
  357 0 0     0.026
  358 0 0     0.026
  359 0 0     0.027
  360 0 0     0.026
  361 0 0     0.027
  362 0 0     0.027
  363 0 0     0.026
  364 0 0     0.026
  365 0 0     0.027
  366 0 0     0.025
  367 0 0     0.027
  368 0 0     0.026
  369 0 0     0.026
  370 0 0     0.027
  371 0 0     0.027
  372 0 0     0.026
  373 0 0     0.026
  374 0 0     0.026
  375 0 0     0.026
  376 0 0     0.026
  377 0 0     0.027
  378 0 0     0.027
  379 0 0     0.027
  380 0 0     0.028
  381 0 0     0.028
  382 0 0     0.029
  383 0 0     0.028
  384 0 0     0.028
  385 0 0     0.028
  386 0 0     0.029
  387 0 0     0.028
  388 0 0     0.029
  389 0 0     0.028
  390 0 0     0.029
  391 0 0     0.029
  392 0 0     0.028
  393 0 0     0.029
  394 0 0     0.029
  395 0 0     0.028
  396 0 0     0.031
  397 0 0     0.031
  398 0 0     0.030
  399 0 0     0.031
  400 0 0     0.030
  401 0 0     0.031
  402 0 0     0.029
  403 0 0     0.029
  404 0 0     0.028
  405 0 0     0.029
  406 0 0     0.029
  407 0 0     0.028
  408 0 0     0.029
  409 0 0     0.028
  410 0 0     0.029
  411 0 0     0.030
  412 0 0     0.030
  413 0 0     0.030
  414 0 0     0.029
  415 0 0     0.030
  416 0 0     0.029
  417 0 0     0.029
  418 0 0     0.029
  419 0 0     0.028
  420 0 0     0.029
  421 0 0     0.029
  422 0 0     0.029
  423 0 0     0.028
  424 0 0     0.028
  425 0 0     0.028
  426 0 0     0.027
  427 0 0     0.028
  428 0 0     0.028
  429 0 0     0.029
  430 0 0     0.029
  431 0 0     0.029
  432 0 0     0.030
  433 0 0     0.031
  434 0 0     0.031
  435 0 0     0.030
  436 0 0     0.031
  437 0 0     0.031
  438 0 0     0.031
  439 0 0     0.030
  440 0 0     0.030
  441 0 0     0.030
  442 0 0     0.031
  443 0 0     0.030
  444 0 0     0.029
  445 0 0     0.030
  446 0 0     0.029
  447 0 0     0.030
  448 0 0     0.030
  449 0 0     0.031
  450 0 0     0.029
  451 0 0     0.032
  452 0 0     0.031
  453 0 0     0.030
  454 0 0     0.030
  455 0 0     0.029
  456 0 0     0.029
  457 0 0     0.030
  458 0 0     0.030
  459 0 0     0.030
  460 0 0     0.031
  461 0 0     0.030
  462 0 0     0.030
  463 0 0     0.031
  464 0 0     0.031
  465 0 0     0.031
  466 0 0     0.031
  467 0 0     0.031
  468 0 0     0.030
  469 0 0     0.031
  470 0 0     0.031
  471 0 0     0.029
  472 0 0     0.029
  473 0 0     0.029
  474 0 0     0.029
  475 0 0     0.029
  476 0 0     0.029
  477 0 0     0.029
  478 0 0     0.029
  479 0 0     0.029
  480 0 0     0.030
  481 0 0     0.030
  482 0 0     0.029
  483 0 0     0.030
  484 0 0     0.030
  485 0 0     0.032
  486 0 0     0.031
  487 0 0     0.033
  488 0 0     0.033
  489 0 0     0.031
  490 0 0     0.032
  491 0 0     0.032
  492 0 0     0.032
  493 0 0     0.030
  494 0 0     0.031
  495 0 0     0.032
  496 0 0     0.031
  497 0 0     0.032
  498 0 0     0.031
  499 0 0     0.031
  500 0 0     0.031
