# time (ns)  #native #non-native
 358.5000      62.0000       0.0000
 359.5000      58.0000       8.0000
 360.5000      57.0000      13.0000
 361.5000      58.0000       7.0000
 362.5000      57.0000       3.0000
 363.5000      59.0000       6.0000
 364.5000      57.0000       6.0000
 365.5000      60.0000       3.0000
 366.5000      58.0000       2.0000
 367.5000      59.0000       7.0000
 368.5000      59.0000       4.0000
 369.5000      57.0000      10.0000
 370.5000      59.0000       7.0000
 371.5000      56.0000       6.0000
 372.5000      58.0000      19.0000
 373.5000      57.0000      21.0000
 374.5000      55.0000      20.0000
 375.5000      55.0000      18.0000
 376.5000      58.0000      22.0000
 377.5000      57.0000      21.0000
 378.5000      54.0000      30.0000
 379.5000      55.0000      22.0000
 380.5000      56.0000      23.0000
 381.5000      55.0000      24.0000
 382.5000      55.0000      26.0000
 383.5000      54.0000      19.0000
 384.5000      56.0000      16.0000
 385.5000      58.0000      23.0000
 386.5000      56.0000      18.0000
 387.5000      52.0000      17.0000
 388.5000      52.0000      12.0000
 389.5000      56.0000      16.0000
 390.5000      53.0000      22.0000
 391.5000      52.0000      17.0000
 392.5000      51.0000      17.0000
 393.5000      51.0000      21.0000
 394.5000      51.0000      17.0000
 395.5000      51.0000      20.0000
 396.5000      51.0000      21.0000
 397.5000      53.0000      17.0000
 398.5000      51.0000       8.0000
 399.5000      51.0000      13.0000
 400.5000      51.0000      16.0000
 401.5000      51.0000      12.0000
 402.5000      51.0000      15.0000
 403.5000      51.0000      11.0000
 404.5000      51.0000      12.0000
 405.5000      51.0000      13.0000
 406.5000      51.0000      12.0000
 407.5000      51.0000      14.0000
 408.5000      52.0000      12.0000
 409.5000      51.0000      12.0000
 410.5000      51.0000      15.0000
 411.5000      51.0000      11.0000
 412.5000      52.0000      12.0000
 413.5000      51.0000      11.0000
 414.5000      52.0000      16.0000
 415.5000      51.0000      16.0000
 416.5000      51.0000      11.0000
 417.5000      51.0000      12.0000
 418.5000      51.0000      14.0000
 419.5000      51.0000      13.0000
 420.5000      51.0000      14.0000
 421.5000      51.0000      23.0000
 422.5000      51.0000      19.0000
 423.5000      51.0000      18.0000
 424.5000      50.0000      24.0000
 425.5000      50.0000      29.0000
 426.5000      50.0000      23.0000
 427.5000      50.0000      25.0000
 428.5000      50.0000      28.0000
 429.5000      51.0000      26.0000
 430.5000      51.0000      30.0000
 431.5000      51.0000      19.0000
 432.5000      51.0000      19.0000
 433.5000      51.0000      21.0000
 434.5000      51.0000      21.0000
 435.5000      51.0000      14.0000
 436.5000      51.0000      20.0000
 437.5000      51.0000      16.0000
 438.5000      50.0000      37.0000
 439.5000      51.0000      31.0000
 440.5000      51.0000      19.0000
 441.5000      51.0000      17.0000
 442.5000      51.0000      23.0000
 443.5000      51.0000      26.0000
 444.5000      51.0000      27.0000
 445.5000      52.0000      22.0000
 446.5000      52.0000      18.0000
 447.5000      52.0000      18.0000
 448.5000      52.0000      14.0000
 449.5000      53.0000      17.0000
 450.5000      51.0000      13.0000
 451.5000      52.0000       7.0000
 452.5000      52.0000       6.0000
 453.5000      52.0000       7.0000
 454.5000      52.0000       6.0000
 455.5000      52.0000       5.0000
 456.5000      52.0000       6.0000
 457.5000      52.0000       4.0000
 458.5000      51.0000      12.0000
 459.5000      52.0000      12.0000
 460.5000      51.0000      12.0000
 461.5000      52.0000      16.0000
 462.5000      52.0000       8.0000
 463.5000      51.0000      12.0000
 464.5000      51.0000       3.0000
 465.5000      51.0000       7.0000
 466.5000      52.0000       5.0000
 467.5000      52.0000       3.0000
 468.5000      52.0000       3.0000
 469.5000      51.0000       6.0000
 470.5000      52.0000       4.0000
 471.5000      51.0000       4.0000
 472.5000      51.0000       8.0000
 473.5000      52.0000       5.0000
 474.5000      52.0000       6.0000
 475.5000      52.0000       6.0000
 476.5000      52.0000       5.0000
 477.5000      52.0000       4.0000
 478.5000      52.0000       2.0000
 479.5000      53.0000       4.0000
 480.5000      52.0000       3.0000
 481.5000      51.0000       6.0000
 482.5000      54.0000      14.0000
 483.5000      52.0000       9.0000
 484.5000      52.0000       7.0000
 485.5000      52.0000       7.0000
 486.5000      51.0000      13.0000
 487.5000      51.0000      21.0000
 488.5000      53.0000       8.0000
 489.5000      53.0000      11.0000
 490.5000      52.0000      15.0000
 491.5000      52.0000       7.0000
 492.5000      52.0000      19.0000
 493.5000      51.0000      18.0000
 494.5000      51.0000       9.0000
 495.5000      53.0000      12.0000
 496.5000      54.0000      17.0000
 497.5000      54.0000      18.0000
 498.5000      54.0000      16.0000
 499.5000      52.0000      12.0000
 500.5000      52.0000      11.0000
 501.5000      53.0000      13.0000
 502.5000      52.0000      12.0000
 503.5000      53.0000      10.0000
 504.5000      54.0000      18.0000
 505.5000      54.0000       9.0000
 506.5000      55.0000       8.0000
 507.5000      52.0000      10.0000
 508.5000      52.0000      11.0000
 509.5000      52.0000      15.0000
 510.5000      51.0000       4.0000
 511.5000      52.0000       8.0000
 512.5000      53.0000      13.0000
 513.5000      52.0000      10.0000
 514.5000      52.0000      11.0000
 515.5000      52.0000      18.0000
 516.5000      51.0000       9.0000
 517.5000      52.0000      10.0000
 518.5000      51.0000      10.0000
 519.5000      51.0000      11.0000
 520.5000      52.0000       9.0000
 521.5000      51.0000       7.0000
 522.5000      52.0000      11.0000
 523.5000      52.0000       8.0000
 524.5000      52.0000       3.0000
 525.5000      53.0000       6.0000
 526.5000      56.0000      10.0000
 527.5000      54.0000       9.0000
 528.5000      51.0000       6.0000
 529.5000      52.0000      11.0000
 530.5000      52.0000       9.0000
 531.5000      51.0000       9.0000
 532.5000      52.0000       7.0000
 533.5000      53.0000       9.0000
 534.5000      52.0000       6.0000
 535.5000      51.0000      13.0000
 536.5000      52.0000      10.0000
 537.5000      51.0000      11.0000
 538.5000      52.0000      11.0000
 539.5000      52.0000       8.0000
 540.5000      53.0000      15.0000
 541.5000      52.0000      14.0000
 542.5000      51.0000       9.0000
 543.5000      51.0000      10.0000
 544.5000      51.0000       9.0000
 545.5000      51.0000       8.0000
 546.5000      51.0000       9.0000
 547.5000      51.0000       8.0000
 548.5000      52.0000      11.0000
 549.5000      51.0000      16.0000
 550.5000      51.0000       5.0000
 551.5000      51.0000       7.0000
 552.5000      51.0000       4.0000
 553.5000      51.0000       5.0000
 554.5000      51.0000       6.0000
 555.5000      52.0000      10.0000
 556.5000      51.0000       4.0000
 557.5000      52.0000       7.0000
 558.5000      51.0000       7.0000
 559.5000      52.0000      16.0000
 560.5000      52.0000      11.0000
 561.5000      54.0000      11.0000
 562.5000      53.0000      13.0000
 563.5000      52.0000      10.0000
 564.5000      52.0000      18.0000
 565.5000      52.0000      19.0000
 566.5000      52.0000      20.0000
 567.5000      53.0000      23.0000
 568.5000      54.0000      20.0000
 569.5000      51.0000      25.0000
 570.5000      54.0000      26.0000
 571.5000      52.0000      28.0000
 572.5000      51.0000      34.0000
 573.5000      52.0000      31.0000
 574.5000      52.0000      29.0000
 575.5000      52.0000      22.0000
 576.5000      52.0000      31.0000
 577.5000      51.0000      32.0000
 578.5000      51.0000      34.0000
 579.5000      52.0000      35.0000
 580.5000      51.0000      32.0000
 581.5000      52.0000      37.0000
 582.5000      53.0000      28.0000
 583.5000      51.0000      28.0000
 584.5000      52.0000      27.0000
 585.5000      51.0000      31.0000
 586.5000      51.0000      31.0000
 587.5000      52.0000      28.0000
 588.5000      51.0000      35.0000
 589.5000      51.0000      23.0000
 590.5000      51.0000      24.0000
 591.5000      52.0000      20.0000
 592.5000      52.0000      27.0000
 593.5000      52.0000      12.0000
 594.5000      52.0000      19.0000
 595.5000      51.0000      16.0000
 596.5000      53.0000      21.0000
 597.5000      53.0000      14.0000
 598.5000      52.0000      16.0000
 599.5000      52.0000      24.0000
 600.5000      51.0000      23.0000
 601.5000      54.0000      25.0000
 602.5000      55.0000      14.0000
 603.5000      52.0000      15.0000
 604.5000      52.0000      24.0000
 605.5000      52.0000      17.0000
 606.5000      53.0000      22.0000
 607.5000      53.0000      18.0000
 608.5000      53.0000      18.0000
 609.5000      54.0000      17.0000
 610.5000      53.0000      16.0000
 611.5000      52.0000      11.0000
 612.5000      53.0000      14.0000
 613.5000      52.0000      19.0000
 614.5000      52.0000      21.0000
 615.5000      52.0000      15.0000
 616.5000      52.0000      17.0000
 617.5000      52.0000      16.0000
 618.5000      52.0000      19.0000
 619.5000      53.0000      19.0000
 620.5000      54.0000      28.0000
 621.5000      54.0000      19.0000
 622.5000      53.0000      27.0000
 623.5000      52.0000      19.0000
 624.5000      52.0000      11.0000
 625.5000      53.0000      13.0000
 626.5000      52.0000       7.0000
 627.5000      51.0000      11.0000
 628.5000      51.0000      11.0000
 629.5000      52.0000      16.0000
 630.5000      51.0000      23.0000
 631.5000      51.0000      14.0000
 632.5000      52.0000      13.0000
 633.5000      51.0000      12.0000
 634.5000      51.0000      20.0000
 635.5000      54.0000      14.0000
 636.5000      52.0000      19.0000
 637.5000      51.0000      15.0000
 638.5000      51.0000      19.0000
 639.5000      51.0000      19.0000
 640.5000      51.0000      12.0000
 641.5000      51.0000      12.0000
 642.5000      51.0000      13.0000
 643.5000      53.0000       5.0000
 644.5000      52.0000       5.0000
 645.5000      54.0000       5.0000
 646.5000      51.0000       9.0000
 647.5000      52.0000      11.0000
 648.5000      53.0000      12.0000
 649.5000      51.0000      12.0000
 650.5000      51.0000       9.0000
 651.5000      52.0000       9.0000
 652.5000      51.0000      13.0000
 653.5000      51.0000       9.0000
 654.5000      51.0000      11.0000
 655.5000      51.0000      11.0000
 656.5000      51.0000      11.0000
 657.5000      51.0000      11.0000
 658.5000      52.0000      10.0000
 659.5000      52.0000       7.0000
 660.5000      52.0000      13.0000
 661.5000      53.0000       6.0000
 662.5000      53.0000      11.0000
 663.5000      52.0000      19.0000
 664.5000      52.0000      17.0000
 665.5000      54.0000      20.0000
 666.5000      53.0000      17.0000
 667.5000      52.0000      19.0000
 668.5000      51.0000       7.0000
 669.5000      51.0000       7.0000
 670.5000      51.0000       9.0000
 671.5000      51.0000      16.0000
 672.5000      51.0000       9.0000
 673.5000      52.0000      20.0000
